,AMF_diversity,pred_climate_current,AbsResidual,latitude,longitude
1276,33.125,28.708208084106445,4.416791915893555,49.2625,119.17916666666667
1277,12,26.074630737304688,14.074630737304688,49.49583333333334,118.40416666666664
1278,84.53966776529948,29.937057495117188,54.602610270182296,49.52916666666667,117.27083333333331
1279,0,7.806107521057129,7.806107521057129,31.27916666666667,92.0958333333333
1280,0.14285714285714285,0.5048239231109619,0.36196678025381906,-35.420833333333334,148.79583333333335
1281,0,0.39952537417411804,0.39952537417411804,-35.5625,148.77916666666664
1282,0.5,0.5217610001564026,0.021761000156402588,-35.65416666666667,148.15416666666664
1283,0,0.9919993877410889,0.9919993877410889,-35.60416666666667,148.95416666666665
1284,0,0.4253266155719757,0.4253266155719757,-35.52916666666667,148.77916666666664
1285,0,0.38485610485076904,0.38485610485076904,-35.52083333333333,148.77083333333331
1286,1.5,0.8299280405044556,0.6700719594955444,-35.454166666666666,148.77916666666664
1287,0,0.5086493492126465,0.5086493492126465,-35.445833333333326,148.78750000000002
1288,0.5,0.7648862600326538,0.2648862600326538,-35.420833333333334,148.77916666666664
1289,0,0.4560716152191162,0.4560716152191162,-35.40416666666667,148.79583333333335
1290,0,0.764622151851654,0.764622151851654,-35.39583333333333,148.8125
1291,4.249499797821045,1.0328408479690552,3.2166589498519897,-35.3875,148.8125
1292,0,0.45381873846054077,0.45381873846054077,-42.76249999999999,171.6875
1293,1,1.6444897651672363,0.6444897651672363,-5.787499999999994,145.05416666666667
1294,0,0.4953378140926361,0.4953378140926361,6.170833333333334,-75.47083333333333
1295,2.6666666666666665,6.34400749206543,3.677340825398763,30.204166666666666,90.61250000000001
1296,23.33300018310547,17.56777000427246,5.765230178833008,30.454166666666666,91.05416666666667
1297,2.3333333333333335,6.484612464904785,4.151279131571451,30.612500000000004,91.52916666666664
