sample_id,latitude,longitude,myco_diversity,est_s_e,x95_percent_lower,x95_percent_upper,raw_obs_div,sample_type,sequencing_platform,target_marker,primers,top,bot,core_length,seq_depth
FMS05323v3,32.55538,111.84103,6,1.871,5.09,16.064,5,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,58720
FMS05324v3,33.42341,114.17215,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,49376
FMS05325v3,32.54168,111.91027,2.5,1.323,2.03,10.441,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,56259
FMS05326v3,32.58003,111.93469,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,44751
FMS05327v3,33.36277,114.19036,3,2.041,2.081,14.325,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,55154
FMS05328v3,33.36182,114.27039,1,0.482,1,3.077,1,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,59897
FMS05329v3,33.42504,114.26951,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,44918
FMS05330v3,33.37315,114.22539,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,38009
FMS05331v3,34.84568,113.354,108.666,16.554,88.798,159.377,76,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,50403
FMS05332v3,36.23167,114.9625,107.498,97.064,36.998,533.059,23,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,53670
FMS05333v3,34.81651,113.39588,181.141,52.37,118.342,341.693,78,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,46350
FMS05334v3,36.23006,115.04183,74.399,21.809,51.777,149.369,42,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,50421
FMS05335v3,32.55538,111.84103,98.999,26.308,68.272,181.397,50,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,45296
FMS05336v3,32.58003,111.93469,48.227,6.901,41.078,71.976,38,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,28449
FMS05337v3,32.54168,111.91027,96.382,9.608,85.015,126.166,78,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,55350
FMS05338v3,32.52209,111.94426,100.049,24.017,71.042,173.245,52,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,46857
FMS05339v3,32.52867,111.89003,95.499,21.581,70.202,162.894,55,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,52640
FMS05340v3,34.83114,113.32212,91.249,23.238,64.425,164.723,49,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,50052
FMS05341v3,34.88979,113.34479,97.374,15.619,78.755,145.486,67,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,44132
FMS05342v3,34.88881,113.39421,114.199,20.307,90.075,176.93,75,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,50771
FMS05343v3,37.76644,114.83136,1,0.482,1,3.077,1,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,58586
FMS05344v3,34.83114,113.32212,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,57130
FMS05345v3,34.88979,113.34479,1,0.482,1,3.077,1,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,37057
FMS05346v3,36.69275,120.01272,76.249,49.819,32.658,269.961,20,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,62951
FMS05347v3,36.68844,119.93744,39.499,31.108,18.59,182.206,15,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,46225
FMS05348v3,35.03821,117.03585,36,8.366,28.399,67.691,26,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,53274
FMS05349v3,35.00517,116.99994,45.125,9.017,37.264,80.277,35,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,51437
FMS05350v3,33.30233,115.60347,37,9.165,28.178,70.31,25,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,52295
FMS05351v3,33.25602,115.56705,54.166,23.167,32.884,141.24,26,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,52225
FMS05352v3,35.00309,117.07334,54.5,18.602,36.529,121.932,30,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,52344
FMS05353v3,33.29347,115.50656,62.166,23.167,40.884,149.24,34,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,57409
FMS05354v3,36.95022,117.63278,0,0,0,0,0,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,44465
FMS05355v3,33.42341,114.17215,104.07,29.001,70.799,196.225,52,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,52554
FMS05356v3,33.42504,114.26951,84.727,16.18,65.652,135.026,54,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,47589
FMS05357v3,36.61856,119.93831,64.249,38.522,31.198,216.057,22,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,47625
FMS05358v3,36.66411,119.98097,27.125,6.078,22.209,52.034,21,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,59718
FMS05359v3,33.36182,114.27039,85.499,19.033,64.555,148.007,54,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,56789
FMS05360v3,36.62681,119.99864,38,7.483,31.691,67.841,30,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,60081
FMS05361v3,33.37315,114.22539,110.562,24.75,81.817,188.437,65,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,48032
FMS05362v3,33.36277,114.19036,203.998,103.197,98.279,562.126,54,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,61704
FMS05363v3,35.06384,116.9821,35,23.622,19.532,144.963,17,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,58554
FMS05364v3,35.06678,117.07359,7,0.552,7,8.627,7,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,47273
FMS05365v3,37.00356,117.62931,3,2.041,2.081,14.325,2,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,55072
FMS05366v3,34.81651,113.39588,4,2.121,3.077,15.923,3,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,43050
FMS05367v3,36.94669,117.71903,2.5,1.323,2.03,10.441,2,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,56432
FMS05368v3,37.02925,117.70531,0,0,0,0,0,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,56779
FMS05369v3,36.98427,117.67639,3,2.041,2.081,14.325,2,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,49269
FMS05370v3,34.88881,113.39421,7.667,1.305,7.057,14.804,7,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,58035
FMS05371v3,34.84568,113.354,8.5,7.194,4.495,44.916,4,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,45145
FMS05372v3,33.22105,115.50631,26.4,5.922,21.37,49.897,20,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,59397
FMS05373v3,33.22595,115.62792,37.666,14.845,24.727,95.537,21,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,54057
FMS05374v3,37.82851,114.88472,46.166,17.424,30.666,113.15,26,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,52324
FMS05375v3,37.80311,114.85628,82.499,71.074,31.752,397.321,22,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,50754
FMS05376v3,36.25369,115.00036,72.999,43.994,34.857,245.138,24,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,59424
FMS05377v3,36.28419,114.979,30,7.483,23.691,59.84,22,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,50184
FMS05378v3,36.28433,115.03578,50.999,39.597,23.84,230.564,19,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,48638
FMS05379v3,37.76742,114.8905,25,7.483,18.691,54.84,17,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,53821
FMS05380v3,37.83464,114.829,34.1,7.098,27.845,61.563,26,rhizosphere,Illumina,ITS2,ITS3/ITS4,0,15,15,46357
FMS05381v3,35.00517,116.99994,3.5,1.323,3.03,11.441,3,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,57706
FMS05382v3,35.00309,117.07334,2,0.346,2,2.876,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,53984
FMS05383v3,35.06678,117.07359,5,3.742,3.181,25.128,3,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,62041
FMS05384v3,35.03821,117.03585,3,2.041,2.081,14.325,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,48791
FMS05385v3,36.23167,114.9625,3,2.041,2.081,14.325,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,50206
FMS05386v3,35.06384,116.9821,4,2.121,3.077,15.923,3,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,47794
FMS05387v3,36.25369,115.00036,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,59190
FMS05388v3,36.23006,115.04183,1,0.482,1,3.077,1,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,44121
FMS05389v3,36.28433,115.03578,1,0.482,1,3.077,1,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,31791
FMS05390v3,36.28419,114.979,2,0.342,2,2.864,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,27251
FMS05391v3,36.61856,119.93831,6,4.287,3.38,26.707,3,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,52633
FMS05392v3,36.62681,119.99864,14,11.662,6.987,70.817,6,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,59743
FMS05393v3,36.69275,120.01272,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,47429
FMS05394v3,36.66411,119.98097,0,0,0,0,0,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,61016
FMS05395v3,33.22595,115.62792,4,2.121,3.077,15.923,3,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,54229
FMS05396v3,36.68844,119.93744,1,0.342,1,1.932,1,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,60016
FMS05397v3,33.25602,115.56705,3,2.041,2.081,14.325,2,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,45087
FMS05398v3,33.22105,115.50631,8.5,7.194,4.495,44.916,4,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,53421
FMS05399v3,33.29347,115.50656,5,1.871,4.09,15.064,4,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,51990
FMS05400v3,33.30233,115.60347,4,2.121,3.077,15.923,3,soil,Illumina,ITS2,ITS3/ITS4,0,15,15,54198
FMS06093v3,36.692317,-5.019097,8.667,1.305,8.057,15.804,8,root,Illumina,ITS2,fITS7/ITS4,,,,19561
FMS06094v3,36.692317,-5.019097,0,0,0,0,0,root,Illumina,ITS2,fITS7/ITS4,,,,27079
FMS06095v3,36.692317,-5.019097,10,5.291,6.557,34.719,6,root,Illumina,ITS2,fITS7/ITS4,,,,27055
FMS06096v3,36.692317,-5.019097,1,0.482,1,3.077,1,root,Illumina,ITS2,fITS7/ITS4,,,,24164
FMS06097v3,36.692317,-5.019097,3,2.041,2.081,14.325,2,root,Illumina,ITS2,fITS7/ITS4,,,,22821
FMS06098v3,36.692317,-5.019097,7,3.742,5.181,27.128,5,root,Illumina,ITS2,fITS7/ITS4,,,,26859
FMS06099v3,36.692317,-5.019097,0,0,0,0,0,root,Illumina,ITS2,fITS7/ITS4,,,,14199
FMS06100v3,36.692317,-5.019097,8.25,3.396,6.266,25.038,6,root,Illumina,ITS2,fITS7/ITS4,,,,31848
FMS06101v3,36.692317,-5.019097,8,4.384,5.369,29.38,5,root,Illumina,ITS2,fITS7/ITS4,,,,24677
FMS06102v3,36.692317,-5.019097,9.5,7.193,5.495,45.916,5,root,Illumina,ITS2,fITS7/ITS4,,,,25666
FMS06103v3,36.692317,-5.019097,3,0.53,3,4.693,3,root,Illumina,ITS2,fITS7/ITS4,,,,21352
FMS06104v3,36.692317,-5.019097,20.5,17.139,9.665,101.831,8,root,Illumina,ITS2,fITS7/ITS4,,,,29866
FMS06105v3,36.692317,-5.019097,7,4.342,4.374,28.093,4,root,Illumina,ITS2,fITS7/ITS4,,,,18673
FMS06106v3,36.692317,-5.019097,3,0.342,3,3.844,3,root,Illumina,ITS2,fITS7/ITS4,,,,31515
FMS06107v3,36.692317,-5.019097,7.5,1.323,7.03,15.441,7,root,Illumina,ITS2,fITS7/ITS4,,,,31320
FMS06108v3,36.692317,-5.019097,2,0.482,2,3.609,2,root,Illumina,ITS2,fITS7/ITS4,,,,34617
FMS06109v3,36.692317,-5.019097,5,3.742,3.181,25.128,3,root,Illumina,ITS2,fITS7/ITS4,,,,28123
FMS06110v3,36.692317,-5.019097,6,1.871,5.09,16.064,5,root,Illumina,ITS2,fITS7/ITS4,,,,18920
FMS06111v3,36.692317,-5.019097,0,0,0,0,0,root,Illumina,ITS2,fITS7/ITS4,,,,33055
FMS06112v3,36.692317,-5.019097,5.5,1.323,5.03,13.441,5,root,Illumina,ITS2,fITS7/ITS4,,,,22201
FMS06113v3,36.692317,-5.019097,0,0,0,0,0,root,Illumina,ITS2,fITS7/ITS4,,,,27807
FMS06114v3,36.692317,-5.019097,1,0.482,1,3.077,1,root,Illumina,ITS2,fITS7/ITS4,,,,30013
FMS06115v3,36.692317,-5.019097,1,0.482,1,3.077,1,root,Illumina,ITS2,fITS7/ITS4,,,,32049
FMS06116v3,36.692317,-5.019097,2.5,1.323,2.03,10.441,2,root,Illumina,ITS2,fITS7/ITS4,,,,33176
FMS06117v3,36.692317,-5.019097,5,3.742,3.181,25.128,3,root,Illumina,ITS2,fITS7/ITS4,,,,23880
FMS06118v3,36.692317,-5.019097,8,3.741,6.181,28.127,6,root,Illumina,ITS2,fITS7/ITS4,,,,21086
FMS06119v3,36.692317,-5.019097,12,5.291,8.557,36.719,8,root,Illumina,ITS2,fITS7/ITS4,,,,22072
FMS06120v3,36.692317,-5.019097,26.571,2.815,24.452,38.643,24,root,Illumina,ITS2,fITS7/ITS4,,,,35248
FMS06121v3,36.692317,-5.019097,18.499,17.138,7.665,99.83,6,root,Illumina,ITS2,fITS7/ITS4,,,,22674
FMS06122v3,36.692317,-5.019097,7,3.742,5.181,27.128,5,root,Illumina,ITS2,fITS7/ITS4,,,,34699
FMS06123v3,36.692317,-5.019097,6,4.286,3.38,26.706,3,root,Illumina,ITS2,fITS7/ITS4,,,,14614
FMS06124v3,36.692317,-5.019097,6,3.742,4.181,26.128,4,root,Illumina,ITS2,fITS7/ITS4,,,,26742
FMS06125v3,36.692317,-5.019097,2,0.482,2,3.609,2,root,Illumina,ITS2,fITS7/ITS4,,,,21908
FMS06126v3,36.692317,-5.019097,17,6.481,12.071,44.621,11,root,Illumina,ITS2,fITS7/ITS4,,,,31742
FMS06127v3,36.692317,-5.019097,14.5,7.194,10.495,50.916,10,root,Illumina,ITS2,fITS7/ITS4,,,,28971
FMS06128v3,36.692317,-5.019097,29.999,23.621,14.532,139.959,12,root,Illumina,ITS2,fITS7/ITS4,,,,23279
FMS06129v3,36.692317,-5.019097,2,0.342,2,2.864,2,root,Illumina,ITS2,fITS7/ITS4,,,,27310
FMS06130v3,36.692317,-5.019097,33.5,3.968,30.017,48.9,29,root,Illumina,ITS2,fITS7/ITS4,,,,26107
FMS06131v3,36.692317,-5.019097,4,2.121,3.077,15.923,3,root,Illumina,ITS2,fITS7/ITS4,,,,30349
FMS06132v3,36.692317,-5.019097,6,4.286,3.38,26.707,3,root,Illumina,ITS2,fITS7/ITS4,,,,27997
FMS06133v3,36.692317,-5.019097,11.5,7.193,7.495,47.916,7,root,Illumina,ITS2,fITS7/ITS4,,,,23652
FMS06134v3,36.692317,-5.019097,5,2.168,4.075,17.272,4,root,Illumina,ITS2,fITS7/ITS4,,,,21415
FMS06135v3,36.692317,-5.019097,2,0.018,2,2.036,2,root,Illumina,ITS2,fITS7/ITS4,,,,25949
FMS06136v3,36.692317,-5.019097,16.5,7.193,12.495,52.915,12,root,Illumina,ITS2,fITS7/ITS4,,,,20920
FMS06137v3,36.692317,-5.019097,8,3.742,6.181,28.128,6,root,Illumina,ITS2,fITS7/ITS4,,,,35498
FMS06138v3,36.692317,-5.019097,2,0.007,2,2.013,2,root,Illumina,ITS2,fITS7/ITS4,,,,3858
FMS06139v3,36.692317,-5.019097,4,2.121,3.077,15.923,3,root,Illumina,ITS2,fITS7/ITS4,,,,22809
FMS06140v3,36.692317,-5.019097,1,0.482,1,3.077,1,root,Illumina,ITS2,fITS7/ITS4,,,,4780
FMS06141v3,36.692317,-5.019097,3,2.041,2.081,14.325,2,root,Illumina,ITS2,fITS7/ITS4,,,,17356
FMS06142v3,36.692317,-5.019097,8,4.384,5.369,29.38,5,root,Illumina,ITS2,fITS7/ITS4,,,,26091
FMS06143v3,36.692317,-5.019097,7,4.342,4.374,28.093,4,root,Illumina,ITS2,fITS7/ITS4,,,,19387
FMS06144v3,36.692317,-5.019097,3,0.529,3,4.69,3,root,Illumina,ITS2,fITS7/ITS4,,,,21461
FMS06145v3,36.692317,-5.019097,4,2.121,3.077,15.923,3,root,Illumina,ITS2,fITS7/ITS4,,,,18384
FMS06146v3,36.692317,-5.019097,5,3.742,3.181,25.128,3,root,Illumina,ITS2,fITS7/ITS4,,,,22848
FMS06147v3,36.692317,-5.019097,4,2.121,3.077,15.922,3,root,Illumina,ITS2,fITS7/ITS4,,,,11189
FMS06148v3,36.692317,-5.019097,14,11.662,6.987,70.816,6,root,Illumina,ITS2,fITS7/ITS4,,,,28841
FMS06149v3,36.692317,-5.019097,10,1.871,9.09,20.064,9,root,Illumina,ITS2,fITS7/ITS4,,,,23728
FMS06150v3,36.692317,-5.019097,1,0.218,1,1.501,1,root,Illumina,ITS2,fITS7/ITS4,,,,21831
FMS06151v3,36.692317,-5.019097,10.5,2.291,9.175,21.884,9,root,Illumina,ITS2,fITS7/ITS4,,,,19288
FMS06152v3,36.692317,-5.019097,5,2.168,4.075,17.272,4,root,Illumina,ITS2,fITS7/ITS4,,,,15345
FMS06153v3,36.692317,-5.019097,7,0.558,7,8.649,7,root,Illumina,ITS2,fITS7/ITS4,,,,17856
FMS06154v3,36.692317,-5.019097,8,3.742,6.181,28.128,6,root,Illumina,ITS2,fITS7/ITS4,,,,28674
FMS06155v3,36.692317,-5.019097,10,0.669,10,11.918,10,root,Illumina,ITS2,fITS7/ITS4,,,,14613
FMS06156v3,36.692317,-5.019097,12,7.047,6.967,43.212,6,root,Illumina,ITS2,fITS7/ITS4,,,,15585
FMS06157v3,36.692317,-5.019097,0,0,0,0,0,root,Illumina,ITS2,fITS7/ITS4,,,,27543
FMS06158v3,36.692317,-5.019097,2.995,2.032,2.081,14.272,2,root,Illumina,ITS2,fITS7/ITS4,,,,211
FMS06159v3,36.692317,-5.019097,4.5,1.323,4.03,12.441,4,root,Illumina,ITS2,fITS7/ITS4,,,,17068
FMS06160v3,36.692317,-5.019097,1,0.011,1,1.022,1,root,Illumina,ITS2,fITS7/ITS4,,,,35986
FMS06161v3,36.692317,-5.019097,10,6.971,4.98,40.723,4,root,Illumina,ITS2,fITS7/ITS4,,,,17886
FMS06162v3,36.692317,-5.019097,2,0.482,2,3.609,2,root,Illumina,ITS2,fITS7/ITS4,,,,18491
FMS06163v3,36.692317,-5.019097,4.5,1.323,4.03,12.441,4,root,Illumina,ITS2,fITS7/ITS4,,,,18896
FMS06164v3,36.692317,-5.019097,9.5,7.193,5.495,45.914,5,root,Illumina,ITS2,fITS7/ITS4,,,,13669
FMS06165v3,36.692317,-5.019097,5,0.482,5,6.417,5,root,Illumina,ITS2,fITS7/ITS4,,,,22495
FMS06166v3,36.692317,-5.019097,2,0.134,2,2.284,2,root,Illumina,ITS2,fITS7/ITS4,,,,33847
FMS06167v3,36.692317,-5.019097,8.5,7.193,4.495,44.916,4,root,Illumina,ITS2,fITS7/ITS4,,,,24652
FMS06168v3,36.692317,-5.019097,27.9,4.839,23.972,47.69,23,root,Illumina,ITS2,fITS7/ITS4,,,,28027
FMS06169v3,21.90903,101.28588,18.499,17.137,7.665,99.824,6,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,8988
FMS06170v3,21.90926,101.28593,6,0.588,6,7.785,6,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,16838
FMS06171v3,21.90952,101.2859,21.5,2.291,20.175,32.885,20,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,37532
FMS06172v3,21.90957,101.28588,0,0,0,0,0,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,21514
FMS06173v3,21.9197,101.24222,5,3.741,3.181,25.126,3,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,9257
FMS06174v3,21.91975,101.24219,1,0.482,1,3.077,1,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,4267
FMS06175v3,21.91976,101.24216,7,4.342,4.374,28.093,4,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,17784
FMS06176v3,21.91969,101.24214,2,0.031,2,2.062,2,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,31541
FMS06177v3,21.91977,101.24225,2,0.482,2,3.609,2,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,18928
FMS06178v3,21.9167,101.21313,40.083,4.048,36.807,56.668,36,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,36478
FMS06179v3,21.91657,101.2132,28.5,1.031,28.04,34.238,28,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,29157
FMS06180v3,21.91656,101.21334,35,3.24,32.535,48.81,32,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,19520
FMS06181v3,21.91643,101.21348,36.5,2.958,34.399,49.645,34,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,23434
FMS06182v3,21.9162,101.21365,34,10.173,26.52,78.275,25,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,22971
FMS06183v3,21.91036,101.25327,3,0.03,3,3.06,3,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,30669
FMS06184v3,21.91028,101.25327,2,0.482,2,3.609,2,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,13692
FMS06185v3,21.9103,101.25321,8,4.384,5.369,29.38,5,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,28980
FMS06186v3,21.91028,101.2531,14,7.101,8.958,45.56,8,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,26747
FMS06187v3,21.91024,101.25306,8,1.871,7.09,18.064,7,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,20283
FMS06188v3,21.97762,101.21543,8,3.742,6.181,28.128,6,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,23792
FMS06189v3,21.97769,101.21555,10.25,3.396,8.266,27.037,8,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,21444
FMS06190v3,21.97768,101.21569,6,4.286,3.38,26.707,3,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,33925
FMS06191v3,21.97752,101.21595,2,0.485,2,3.621,2,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,33107
FMS06192v3,21.9496,101.25925,22.25,3.396,20.266,39.038,20,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,22928
FMS06193v3,21.94968,101.25915,34.562,1.012,34.053,39.927,34,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,22717
FMS06194v3,21.9498,101.25896,13.667,1.305,13.057,20.804,13,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,7620
FMS06195v3,21.94993,101.2589,16,0.542,16,17.534,16,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,28527
FMS06196v3,21.95012,101.25878,10,0.693,10,12.022,10,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,27233
FMS06197v3,21.90843,101.28432,0,0,0,0,0,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,11208
FMS06198v3,21.90824,101.28453,2,0.482,2,3.609,2,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,11613
FMS06199v3,21.90821,101.28458,0,0,0,0,0,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,19615
FMS06200v3,21.95441,101.25937,42.099,9.727,33.032,78.279,30,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,17901
FMS06201v3,21.9543,101.25944,16,5.291,12.557,40.719,12,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,20118
FMS06202v3,21.95409,101.25948,29.499,17.138,18.665,110.827,17,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,13022
FMS06203v3,21.95395,101.25945,16.667,3.485,14.377,32.862,14,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,17267
FMS06204v3,21.95373,101.25928,10.25,0.729,10.013,14.732,10,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,10999
FMS06205v3,21.91982,101.23968,24.9,1.463,24.097,32.36,24,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,17539
FMS06206v3,21.91977,101.23962,0,0,0,0,0,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,10035
FMS06207v3,21.91946,101.23958,1,0.342,1,1.932,1,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,13553
FMS06208v3,21.91958,101.23959,3.5,1.323,3.03,11.441,3,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,28711
FMS06209v3,21.91919,101.23956,4,0.483,4,5.447,4,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,30562
FMS06210v3,21.98676,101.22928,0,0,0,0,0,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,6297
FMS06211v3,21.98685,101.2291,3,0.256,3,3.582,3,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,12306
FMS06212v3,21.98691,101.22897,9,4.416,6.366,30.602,6,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,12549
FMS06213v3,21.98679,101.22882,2,0.529,2,3.838,2,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,6608
FMS06214v3,21.98668,101.22874,3,2.041,2.081,14.325,2,soil,Illumina,ITS2,ITS86F/ITS4,0,10,10,20615
FMS06276v3,30.75,-84,76.998,59.58,34.92,342.617,27,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,29892
FMS06277v3,30.75,-84,11.5,7.194,7.495,47.916,7,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,55982
FMS06278v3,30.75,-84,12.5,1.323,12.03,20.441,12,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,54498
FMS06279v3,30.75,-84,3,0.529,3,4.69,3,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,5507
FMS06280v3,30.75,-84,22.25,7.552,16.973,56.128,16,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,18532
FMS06281v3,30.75,-84,16.999,7.157,11.949,48.924,11,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,9681
FMS06282v3,30.75,-84,17.998,11.659,10.987,74.804,10,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,4238
FMS06283v3,30.75,-84,38,17.348,22.108,103.33,17,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,43415
FMS06284v3,30.75,-84,34.5,17.139,23.665,115.832,22,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,34820
FMS06285v3,30.75,-84,23.083,2.506,21.326,34.301,21,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,21005
FMS06286v3,30.75,-84,10,0.342,10,10.817,10,soil,Illumina,ITS2,fITS7/ITS4,0,1.5,1.5,9774
