sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,plant_diversity,climate_stability_index,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,area_sampled,extraction_dna_mass,amf_sampling_density,Resolve_Biome,rwr,CV_Fold_Random,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S5669,950.0,30.4665279388428,532.548461914063,217.449798583984,48.9999961853027,0,646.0,1154.0,3665.0,-0.986118972301483,-0.0137710347771645,807.5,3.76091575622559,-4.5,0.0,0.0,52.4261322021484,4755.53466796875,200.0,46.5761489868164,201.474517822266,57.3732299804688,707.0,0.721223711967468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.84877210855484,6,0.0111493693363992,1,-119.695831298828,54.8125,7
S1697,921.0,66.5,1030.853515625,257.483276367188,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1233.0,0.718187510967255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.5,0.133889093995094,4,0.0412650000143362,1,-73.3708343505859,45.720832824707,5
S1051,1602.0,216.365951538086,1909.38037109375,285.349243164063,83.9016723632813,0,508.0,601.0,4172.0,-0.564423799514771,-0.590389311313629,1055.5,6.40317583084106,-6.125,0.6005539894104,0.0417237505316734,19.5687103271484,6318.15185546875,196.914260864258,47.8079452514649,21.5910415649414,53.1831779479981,1651.0,0.353987455368042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,5.0,0.0076217204332351,7,0.319854633664559,1,-47.4791679382324,-13.5625,7
S2094,1021.99993896484,-1.38251972198486,1379.70458984375,187.634185791016,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1018.0,0.487811446189881,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.25,0.36523112654686,5,0.0773167568374423,1,-113.345832824707,48.4625015258789,4
S3339,958.0,28.500280380249,663.287048339844,208.533157348633,62.7983245849609,0,360.0,909.0,4753.0,0.849775314331055,0.527144312858582,940.0,0.927456796169281,0.0625,0.0,0.0,141.326049804688,5829.951171875,197.402114868164,42.0813713073731,179.612014770508,54.9134330749512,729.0,0.751169860363007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.915380001068115,5,0.0314516380364319,2,-117.970832824707,54.5875015258789,9
S3650,1214.0,169.467391967773,1571.87854003906,307.450866699219,56.2016525268555,41,765.0,475.0,2557.0,0.122175917029381,0.310281306505203,198.0,3.63102960586548,-4.8125,0.0,146.328628540039,22.3459548950195,6883.693359375,200.0,31.417200088501,20.2363700866699,61.7425346374512,2146.0,0.365885406732559,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0.223375797271729,1,0.045796132301265,1,111.037498474121,29.654167175293,8
S5427,942.0,10.5334711074829,563.04248046875,193.566619873047,56.0100059509277,0,753.0,2920.0,3863.0,0.96480005979538,0.0912412628531456,1323.5,2.2123064994812,2.25,0.0,0.0,101.495109558105,4321.5390625,200.0,44.2741317749023,152.875381469727,54.2997741699219,855.0,0.705214321613312,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.912875831127167,5,0.0008837826470076,3,-118.604164123535,53.8791656494141,9
S2064,1374.0,74.4164047241211,418.045501708984,262.449371337891,89.4966735839844,89,1003.0,2580.0,2101.0,-0.679674804210663,-0.226327732205391,1293.5,2.2470281124115,-3.0,0.0,2.53773736953735,0.0796444416046143,2830.74951171875,200.0,44.8403282165527,13.2843141555786,78.6120300292969,1202.0,0.390023767948151,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,0.210938364267349,4,0.168475334081511,2,111.712501525879,38.3958320617676,9
S1286,1642.00012207031,174.532623291016,467.434814453125,227.533752441406,67.9000015258789,34,408.0,3318.0,3902.0,-0.753595352172852,-0.629436492919922,679.5,12.9011783599854,22.375,0.0,0.0,16.3829326629639,21028.220703125,192.752212524414,41.1635360717774,55.346248626709,62.2522087097168,2040.0,0.14584456384182,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,5.0,0.0093410080298781,12,0.136556517473633,1,-16.3208332061768,28.529167175293,6
S3731,1628.0,202.499725341797,1342.60388183594,320.499725341797,40.8999748229981,0,204.0,2931.0,5772.0,0.706835865974426,0.284824341535568,31.0,1.38477170467377,-1.75,0.0,0.0435608327388763,139.772094726563,13784.4345703125,200.0,61.775562286377,47.6168594360352,52.9635391235352,1426.0,0.254275977611542,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,0.0023648533970117,8,0.141792885413676,1,-82.4375,29.7374992370606,6
S5053,713.0,-8.44985103607178,674.268249511719,204.550369262695,47.9016761779785,0,395.0,-1055.0,4200.0,-0.613412439823151,-0.0887399762868881,661.0,4.25691699981689,0.5,0.0,0.0,143.241241455078,4887.80859375,200.0,41.0799522399902,178.436431884766,52.4380187988281,821.0,0.332699805498123,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,0.0016088080592453,6,0.0744177909522957,2,92.7458343505859,55.9124984741211,5
S5833,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0912390131316434,3,9.46249961853027,48.4625015258789,2
S2409,1285.0,211.501205444336,2388.92333984375,296.534820556641,64.0949630737305,4,392.0,2911.0,4764.0,-0.51543915271759,0.319358289241791,370.0,9.57858085632324,-10.0,0.0,0.0,98.8995590209961,4938.458984375,194.510604858398,50.9076652526856,38.9906921386719,52.326587677002,2067.0,0.264954030513763,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0.5,0.192381739616394,1,0.208335209180229,2,112.529167175293,23.1708335876465,5
S5795,950.0,30.4665279388428,532.548461914063,217.449798583984,48.9999961853027,0,646.0,1154.0,3665.0,-0.986118972301483,-0.0137710347771645,807.5,3.76091575622559,-4.5,0.0,0.0,52.4261322021484,4755.53466796875,200.0,46.5761489868164,201.474517822266,57.3732299804688,707.0,0.721223711967468,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.84877210855484,6,0.0008206812114291,3,-119.695831298828,54.8125,7
S3473,1588.0,237.516723632813,1957.34680175781,319.4833984375,70.6016693115234,59,365.0,-443.0,3647.0,0.751748919487,-0.598530352115631,183.0,1.25991296768188,0.4375,0.0,5.45323705673218,50.9445343017578,7693.7890625,200.0,47.7937355041504,22.2577247619629,52.030891418457,3112.0,0.210408821702003,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,0.159065842628479,1,0.0972126741397658,3,109.579170227051,19.4291667938232,7
S7245,934.0,16.5167751312256,602.65283203125,206.51676940918,65.2983551025391,0,986.0,3801.0,2360.0,0.939625978469849,-0.34219628572464,1161.5,2.06214833259583,-0.875,0.0,0.0,82.9573364257813,5853.595703125,200.0,37.3474311828613,150.082870483398,54.9116744995117,854.0,0.765504360198975,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.922229051589966,5,0.108532188929478,4,-117.329170227051,53.8041648864746,10
S1195,1720.0,251.5,1575.25988769531,299.500274658203,79.0,78,885.0,975.0,2714.0,0.442943423986435,-0.344434559345245,13.0,0.483259856700897,0.0625,0.0,933.463989257812,1.44924449920654,4510.39990246095,200.0,56.204948425293,12.6742420196533,60.8700141906738,3430.0,0.172914206981659,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,0.135303542017937,1,0.22173603858212,4,109.495834350586,18.2875003814697,4
S2024,1480.0,169.400466918945,702.369750976563,239.450332641602,20.5983238220215,0,467.0,3139.0,3635.0,-0.684216439723969,-0.690588474273682,141.0,7.64194011688232,-17.75,0.0248957145959139,1.73820900917053,128.463104248047,17242.544921875,144.002944946289,60.0962677001953,44.6748924255371,56.2852783203125,2015.0,0.10857355594635,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0,0.0057210777886211,1,0.619686540172069,5,22.6124992370605,-33.9791679382324,10
S2100,1021.99993896484,-1.38251972198486,1379.70458984375,187.634185791016,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1018.0,0.487811446189881,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.25,0.36523112654686,5,0.105901997204077,5,-113.345832824707,48.4625015258789,4
S2781,1353.0,154.5,940.894958496094,311.5,81.5017013549805,100,529.0,2035.0,3628.0,-0.131318002939224,0.0980580151081085,54.0,0.148052260279655,-0.0625,0.662036061286926,5.68776082992554,0.0,4801.681640625,200.0,23.5833873748779,22.5034942626953,76.3100891113281,1329.0,0.404418021440506,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.5,0.251900553703308,4,0.124482738580675,4,114.270835876465,33.4291648864746,8
S1951,1416.0,146.5,550.388244628906,319.499725341797,103.701644897461,100,922.0,620.0,1697.0,-0.381720900535584,0.318228155374527,51.0,0.328602522611618,0.0,0.0069120307452976,72.7657775878906,0.420977771282196,3273.93359375,200.0,25.415641784668,7.86510801315308,80.8122024536133,1038.0,0.430079132318497,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.5,0.229838863015175,4,0.210051491093726,5,115.004165649414,36.2541656494141,9
S6718,1021.99993896484,-1.38251972198486,1379.70458984375,187.634185791016,22.5966567993164,0,1769.0,1322.0,2437.0,0.534149944782257,0.770572900772095,2094.5,18.3628196716309,-15.4375,0.0,0.0,1.08088886737823,1275.16369628906,82.6640853881836,48.9281578063965,121.654556274414,57.464786529541,1018.0,0.487811446189881,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.25,0.36523112654686,5,0.0182184937015023,6,-113.345832824707,48.4625015258789,4
S4937,909.0,26.4668083190918,622.047607421875,213.466522216797,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,680.0,0.771165907382965,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.897347271442413,5,0.118653272938636,7,-116.595832824707,54.2041664123535,10
S5802,931.0,17.5,448.395233154297,220.516738891602,45.4033203125,0,520.0,1847.0,2230.0,0.869116306304932,-0.488793641328812,688.0,0.563658833503723,-0.1875,0.0,0.491363197565079,93.9731521606445,6308.01025390625,200.0,44.4388885498047,181.962295532227,58.1766052246094,659.0,0.707292437553406,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.808474004268646,6,0.0439131346628193,4,-119.095832824707,56.2458343505859,8
S7384,909.0,26.4668083190918,622.047607421875,213.466522216797,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,680.0,0.771165907382965,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.897347271442413,5,0.0058440026035288,8,-116.595832824707,54.2041664123535,10
S5558,965.0,8.54960918426514,692.359130859375,192.533187866211,63.6033401489258,0,1038.0,-295.0,2246.0,0.328473031520844,-0.405693888664246,1318.5,3.92698192596436,4.625,0.143388524651527,0.0,130.723373413086,5128.4990234375,199.5625,40.7864189147949,155.768829345703,53.9133071899414,855.0,0.71362042427063,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.914351284503937,5,0.0052684598009787,9,-118.487503051758,54.1624984741211,9
S3893,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0461365017440166,6,9.46249961853027,48.4625015258789,2
S1101,1217.0,170.318557739258,1484.84899902344,308.285675048828,56.3016815185547,51,420.0,2605.0,3683.0,-0.765467047691345,0.553896188735962,156.5,11.6929740905762,-8.125,0.0,0.0,23.2577781677246,7521.8095703125,199.26676940918,31.8555011749268,21.7107906341553,61.3572502136231,2146.0,0.365478485822678,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0.224483504891396,1,0.132047849452694,6,111.054168701172,29.6708335876465,8
S6999,921.0,66.5,1030.853515625,257.483276367188,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1233.0,0.718187510967255,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.5,0.133889093995094,4,0.0087649098184575,7,-73.3708343505859,45.720832824707,5
S3769,1688.0,257.516723632813,2960.6396484375,293.533416748047,56.3049850463867,0,142.0,65.0,5961.0,-0.41344553232193,0.721533894538879,88.0,4.02042293548584,1.4375,0.0,0.0,156.953948974609,9403.9453125,199.996795654297,40.3273391723633,142.246429443359,53.2849349975586,1881.0,0.330745279788971,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400.0,0.025,0.0200768504291773,1,0.0874314281523471,7,-79.845832824707,9.11250019073486,8
S5313,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0576348605340352,8,9.46249961853027,48.4625015258789,2
S5564,1764.0,247.5,1121.76147460937,331.5,86.5999984741211,18,357.0,1970.0,3870.0,0.31622725725174,0.353553652763367,28.0,0.180314883589745,0.25,1.68552076816559,0.0,42.5550231933594,8134.94921875,200.0,64.4683074951172,13.4860734939575,62.6426887512207,1091.0,0.231753408908844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.168792679905891,7,0.0143352600863819,2,34.4541664123535,-18.9375,5
S7077,909.0,26.4668083190918,622.047607421875,213.466522216797,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,680.0,0.771165907382965,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.897347271442413,5,0.0024301318232501,10,-116.595832824707,54.2041664123535,10
S1991,1425.0,177.417221069336,780.139770507813,286.416931152344,48.4016761779785,58,783.0,278.0,2545.0,-0.77606737613678,0.629820227622986,76.0,2.88199639320374,-4.5,0.0,1.02900266647339,19.161600112915,8459.4501953125,200.0,36.7443885803223,24.3361511230469,72.1381683349609,1965.0,0.18426913022995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.065120093524456,12,0.266389927554792,2,3.02083325386047,39.8375015258789,6
S5398,1266.0,136.550033569336,3570.7373046875,186.549758911133,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0689631447323797,8,-155.304168701172,19.8291664123535,1
S1663,1844.0,159.516479492188,740.287231445313,248.516479492188,80.5016708374023,73,2365.0,4380.0,1673.0,0.490232765674591,0.737358331680298,1586.5,1.00878000259399,1.0625,4.02504444122314,0.0,16.385066986084,3562.421875,198.629928588867,62.4900627136231,17.3996162414551,58.4894256591797,963.0,0.217872500419617,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.0,0.5,0.0617123730480671,10,0.172674688393009,1,29.1958332061768,-26.0041675567627,8
S6421,932.0,18.6167964935303,423.395202636719,223.716293334961,45.705020904541,0,834.0,3918.0,2295.0,0.926458120346069,0.112966164946556,644.5,4.04550313949585,4.5625,0.0,0.0,116.879112243652,6558.85205078125,200.0,39.7627372741699,172.380081176758,58.6108703613281,659.0,0.728624820709229,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,0.808474004268646,6,0.0265380237649229,5,-119.095832824707,56.2625007629395,8
S3069,1646.0,248.499725341797,1364.60986328125,320.466766357422,75.6999969482422,62,370.0,2003.0,4690.0,-0.449902057647705,-0.763134837150574,41.0,1.01563763618469,-1.4375,0.0,0.0,5.55840015411377,6570.04248046875,200.0,50.441535949707,18.1096076965332,62.1238555908203,2082.0,0.208592012524605,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.25,0.157338336110115,1,0.123259995151582,9,109.070831298828,19.4791660308838,7
S3053,1261.0,130.567306518555,3437.0693359375,183.533630371094,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0524593493701146,10,-155.3125,19.8208332061768,1
S7027,1261.0,130.567306518555,3437.0693359375,183.533630371094,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0088656548941024,1,-155.3125,19.8208332061768,1
S5631,1267.0,131.616271972656,3438.279296875,183.566482543945,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,1,0.0340745421089929,2,-155.3125,19.8291664123535,1
S6775,1260.0,126.599876403809,3311.09692382813,180.566482543945,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0191315284666081,1,-155.320831298828,19.8208332061768,1
S2035,1439.0,101.499435424805,505.466796875,286.516235351563,91.0016479492188,64,342.0,-89.0,5310.0,-0.705586075782776,-0.623195767402649,1107.0,8.89470481872559,-2.4375,0.0,0.0,0.0,2824.15087890625,200.0,40.2824897766113,17.7366390228272,80.3891983032227,974.0,0.368226170539856,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.5,0.226442262530327,10,0.128164612337465,2,109.895835876465,36.7458343505859,5
S4388,1260.0,126.599876403809,3311.09692382813,180.566482543945,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0219950467551536,2,-155.320831298828,19.8208332061768,1
S5361,788.0,75.5499954223633,923.760314941406,208.549713134766,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1291.0,0.495991736650467,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.6,0.67644602060318,4,0.0830463610748687,9,9.46249961853027,48.4625015258789,2
S6085,921.0,66.5,1030.853515625,257.483276367188,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1233.0,0.718187510967255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.5,0.133889093995094,4,0.009468000581618,10,-73.3708343505859,45.720832824707,5
S2005,1837.0,158.533187866211,735.1875,247.533187866211,80.5000305175781,54,1652.0,3359.0,2629.0,0.209563732147217,0.753859102725983,1592.0,0.610413074493408,0.5,2.37217879295349,0.0,32.9546661376953,4337.42724609375,198.604904174805,62.9379959106445,19.152286529541,57.1748123168945,963.0,0.217872500419617,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.0,0.5,0.0617123730480671,10,0.229250876617252,3,29.1875,-26.0041675567627,8
S4351,1793.0,247.516708374023,1121.9814453125,331.5,86.2983627319336,37,493.0,4036.0,3747.0,0.902396202087403,-0.256173104047775,26.0,0.231165915727615,0.0625,1.00764834880829,0.0,31.9765338897705,7634.38330078125,200.0,64.7939605712891,12.9780244827271,62.5900764465332,1588.0,0.231611534953117,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.169138997793198,7,0.0348395793864544,3,34.3791656494141,-18.9291667938232,5
S6612,1260.0,126.599876403809,3311.09692382813,180.566482543945,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.033849925039016,3,-155.320831298828,19.8208332061768,1
S3973,1747.0,255.51643371582,1336.73327636719,299.516448974609,48.698356628418,0,210.0,1214.0,4344.0,-0.196116834878922,0.554700136184692,18.0,0.157749220728874,-0.5,0.0,0.0123887620866299,93.8981323242188,10673.9130859375,56.3720817565918,41.4465484619141,91.0105743408203,72.0,1542.0,0.150340557098389,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.25,0.0587496347725391,1,0.147260499870311,3,-87.3541641235352,20.4458332061768,3
S4140,1260.0,126.599876403809,3311.09692382813,180.566482543945,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,2003.0,0.209806859493256,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.25,1.0,2,0.0344305200106362,4,-155.320831298828,19.8208332061768,1
S5175,1747.0,168.516723632813,924.84130859375,284.516723632813,72.2983551025391,100,1123.0,2322.0,1402.0,-0.401817262172699,0.900305330753326,467.0,0.455626428127289,0.1875,0.0,4.50047636032105,0.337066680192947,3423.9111328125,200.0,48.9526863098145,14.619704246521,65.5662460327149,1101.0,0.180772334337235,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0.0474255196750164,8,0.0337144347636293,2,-64.1875,-31.5625,7
S4401,1688.0,257.516723632813,2960.6396484375,293.533416748047,56.3049850463867,0,142.0,65.0,5961.0,-0.41344553232193,0.721533894538879,88.0,4.02042293548584,1.4375,0.0,0.0,156.953948974609,9403.9453125,199.996795654297,40.3273391723633,142.246429443359,53.2849349975586,1881.0,0.330745279788971,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400.0,0.025,0.0200768504291773,1,0.426560051366906,4,-79.845832824707,9.11250019073486,8
