sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,source,CV_Fold
FMS26382v2,777.0,71.4667816162109,607.118408203125,191.499969482422,29.8983249664307,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1503.0,4598.0,1589.0,-0.461832165718079,-0.724321365356445,7.0,0.175006940960884,-0.4375,0.0,0.0451172776520252,45.1683540344238,0.0,6380.68994140625,50.0,165.282897949219,57.7655296325684,147.626770019531,55.4956855773926,1,0,2,5,4,2.1970023465290605,58.1041679382324,22.1958332061768,GlobalFungi,5
FMS00772v3,813.0,95.4664840698242,949.744812011719,236.449722290039,20.7950038909912,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,3530.0,2457.0,0.343844830989838,0.475156635046005,369.0,1.02749264240265,-2.6875,0.0,9.74879932403564,4.08799982070923,0.0,6454.0185546875,12.0,200.0,27.5842189788818,32.5973472595215,63.219425201416,0,1,0,10,4,1.3862943611198906,48.3791656494141,13.6458330154419,GlobalFungi,6
FMS24985v2,649.0,37.4494819641113,816.846862792969,192.432723999023,33.2983245849609,0.0,0.0,0.0,0.0,95.0,0.0,5.0,0.0,506.0,3401.0,3930.0,-0.755381345748901,-0.655271470546722,357.5,3.78704285621643,1.1875,0.0,0.0,136.858306884766,0.0,5862.41064453125,1.0,199.9375,56.0200119018555,139.400680541992,45.828914642334,0,3,2,13,6,3.4327283622338354,61.1875,14.2875003814697,GlobalFungi,7
S009328,892.0,90.4838562011719,581.394470214844,239.450942993164,37.3983268737793,6.0,0.0,54.0,0.0,0.0,0.0,40.0,0.0,454.0,1102.0,2685.0,-0.432018727064133,0.780625939369202,307.5,7.29654121398926,2.375,0.0,0.0,165.572448730469,0.0,6387.25341796875,1.0,200.0,38.9404144287109,56.4880905151367,55.0214462280274,0,1,2,11,4,5.1722495074142145,49.2708320617676,16.6625003814697,GlobalFungi,7
FMS25288v2,562.0,11.5502471923828,741.4833984375,187.550247192383,30.9000282287598,0.0,0.0,0.0,0.0,19.0,0.0,81.0,0.0,666.0,12.0,3421.0,0.926246881484985,0.376915067434311,159.0,2.03493499755859,1.375,0.0,0.0,56.4467544555664,0.0,4240.03564453125,1.0,200.0,58.1072235107422,132.697280883789,45.1746292114258,0,3,2,13,6,3.2376190509128278,66.5541687011719,22.4458332061768,GlobalFungi,8
FMS25323v2,570.0,15.5,743.268432617188,192.516204833984,30.6016750335693,0.0,4.0,0.0,0.0,18.0,0.0,78.0,0.0,678.0,3275.0,3296.0,0.8228919506073,0.567969083786011,81.0,0.229350119829178,0.0625,0.0,0.128535062074661,74.0586700439453,8.28870088298572e-06,4378.49169921875,38.0,200.0,56.7033386230469,162.428039550781,46.1621017456055,0,3,2,13,6,2.6731826699865264,66.5374984741211,22.4125003814697,GlobalFungi,9
FMS9545v2,712.0,40.7506484985352,1391.83703613281,168.850570678711,17.7016773223877,18.0,0.0,0.0,0.0,67.0,0.0,15.0,0.0,914.0,-1135.0,4339.0,0.808013200759888,0.462597846984863,1299.5,7.52800464630127,9.125,0.0,0.0,116.109687805176,0.0,5993.7998046875,1.0,151.162582397461,49.9557685852051,134.236343383789,48.9568977355957,0,1,2,11,4,3.090951503371773,48.779167175293,13.8541669845581,GlobalFungi,8
FMS25276v2,565.0,12.499719619751,751.139099121094,189.466491699219,31.4016742706299,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,659.0,4091.0,4026.0,-0.905048489570618,-0.420744895935059,132.0,1.22017121315002,0.3125,0.0,0.0,75.8787536621094,0.000278930325293914,4340.39990234375,18.0,200.0,64.5305099487305,150.373413085938,45.4017601013184,0,3,2,13,6,2.6371984584923456,66.5791702270508,22.5375003814697,GlobalFungi,10
FMS03726v3,1058.0,119.583183288574,1036.4267578125,250.566741943359,13.4033203125,64.0,21.0,12.0,0.0,0.0,0.0,4.0,0.0,388.0,1606.0,3268.0,-0.028808880597353,0.900378704071045,305.5,2.9027361869812,3.3125,0.0,5.59585952758789,74.981689453125,0.0,11331.02734375,1.0,200.0,37.1766586303711,33.9411506652832,61.1194076538086,0,2,1,6,4,3.139096423794344,45.0708351135254,1.45416665077209,GlobalFungi,9
S006912,1166.0,154.483184814453,1444.36218261719,308.483184814453,38.9933013916016,94.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2564.0,2879.0,1989.0,-0.631681978702545,-0.645393013954163,73.5,2.39527177810669,-0.375,0.0,492.208129882813,27.2305774688721,0.0,7668.2001953125,13.0,200.0,30.8376846313477,26.0235576629639,59.0597267150879,0,0,1,7,4,1.6578470792634528,35.0208320617676,135.787506103516,GlobalFungi,10
FMS25271v2,565.0,12.499719619751,751.139099121094,189.466491699219,31.4016742706299,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,659.0,4091.0,4026.0,-0.905048489570618,-0.420744895935059,132.0,1.22017121315002,0.3125,0.0,0.0,75.8787536621094,0.000278930325293914,4340.39990234375,18.0,200.0,64.5305099487305,150.373413085938,45.4017601013184,0,3,2,13,6,3.0075125879613807,66.5791702270508,22.5375003814697,GlobalFungi,1
S006656,1164.0,154.482620239258,1452.92578125,308.482604980469,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.373956918716431,-0.837834417819977,74.5,1.35402178764343,-0.375,0.0,489.457366943359,30.3928890228272,0.0,8675.2001953125,16.0,200.0,30.83078956604,26.2919807434082,59.2201042175293,0,0,1,7,4,1.3840418102954868,35.029167175293,135.787506103516,GlobalFungi,1
FMS11008v2,733.0,57.5167655944824,698.603271484375,215.51676940918,32.5016441345215,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,803.0,3465.0,3282.0,-0.649235367774963,-0.316227912902832,81.0,0.5678631067276,1.125,0.0,0.0,97.0746688842774,0.0,6186.57666015625,40.0,200.0,69.8524856567383,130.886352539063,48.7056465148926,0,0,2,9,4,4.607437587244817,58.1124992370606,27.029167175293,GlobalFungi,2
S009260,880.0,83.466194152832,592.5439453125,228.465911865234,36.9000053405762,5.0,0.0,30.0,0.0,0.0,0.0,64.0,0.0,557.0,3129.0,3258.0,-0.473782658576965,-0.670451879501343,439.0,4.23633289337158,1.1875,0.0,0.0,165.872528076172,0.0,6808.064453125,1.0,200.0,41.444149017334,49.7802810668945,48.1656799316406,0,1,2,11,4,5.092909397073276,49.2958335876465,16.6124992370605,GlobalFungi,3
N1578,729.0,86.4997177124024,895.557312011719,198.5,24.1983242034912,40.0,0.0,38.0,0.0,0.0,4.0,18.0,0.0,375.0,-514.0,3934.0,-0.85504674911499,0.210456594824791,21.0,0.709453701972961,1.4375,0.0,0.17733445763588,162.695816040039,0.0,7689.40234375,27.0,200.0,73.4915390014649,78.2252349853516,53.193775177002,0,1,2,11,4,5.159572385834903,55.0125007629395,8.96249961853027,GlobalFungi,4
N1460,744.0,86.5167388916016,748.184387207031,183.483245849609,22.9016742706299,0.0,0.0,30.0,0.0,0.0,0.0,70.0,0.0,622.0,1951.0,2486.0,0.0293606631457806,0.476765394210815,18.0,0.375086635351181,1.125,0.0,0.0,178.646392822266,0.0,6951.0,22.0,179.582244873047,68.4610900878906,122.307220458984,51.7424583435059,0,1,2,11,4,2.1972245773362196,57.5791664123535,10.0791664123535,GlobalFungi,5
FMS25149v2,623.0,34.4997177124023,665.955322265625,192.466506958008,36.0,0.0,0.0,9.0,0.0,32.0,0.0,58.0,0.0,609.0,1123.0,3143.0,-0.776893019676209,-0.584255278110504,303.0,1.02456533908844,0.25,0.0,0.0,84.2312850952149,0.0,5435.78076171875,19.0,200.0,57.246036529541,117.034523010254,46.0978317260742,0,3,2,13,6,3.243841569695343,62.2291679382324,15.2875003814697,GlobalFungi,2
FMS20368v2,663.0,43.5167388916016,706.776672363281,198.550247192383,32.0983543395996,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,624.0,2634.0,4076.0,0.765426397323608,-0.302809715270996,126.0,1.42877411842346,1.125,0.0,0.0,104.934936523438,0.0,4677.60009765625,1.0,199.526931762695,56.9915046691895,107.327842712402,45.4772453308106,0,0,2,11,6,4.600047069338672,61.5125007629395,24.1708335876465,GlobalFungi,3
FMS19482v2,1012.0,-0.516810178756714,311.798797607422,253.499725341797,106.603317260742,37.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,469.0,1008.0,4445.0,-0.874312877655029,-0.231397747993469,645.5,1.44416832923889,1.0,0.0,0.0,0.0,0.0787528082728386,2341.666015625,10.0,166.860595703125,41.8806915283203,55.5516166687012,75.2024383544922,0,1,2,7,8,0.0,49.3291664123535,119.004165649414,GlobalFungi,3
N1493,724.0,88.5,870.615112304688,173.5,26.4983234405518,0.0,0.0,12.0,0.0,0.0,0.0,88.0,0.0,747.0,3750.0,3664.0,0.940410256385803,-0.0497526451945305,23.0,0.687249481678009,0.25,0.0,0.0,175.807647705078,0.0,8935.7412109375,35.0,183.441604614258,74.9929275512695,129.875137329102,45.8588409423828,0,1,2,11,4,4.762994116915292,57.0458335876465,8.91250038146973,GlobalFungi,6
S009306,873.0,80.5510711669922,574.283630371094,223.601013183594,37.0983238220215,0.0,17.0,56.0,0.0,0.0,0.0,27.0,0.0,453.0,1978.0,3069.0,-0.181025832891464,0.336433053016663,521.0,4.30795001983643,9.8125,0.0,0.0,117.878219604492,0.0,6800.4404296875,1.0,200.0,34.9989051818848,46.2823715209961,54.125732421875,0,1,2,11,4,4.916815346524425,49.2958335876465,16.6875,GlobalFungi,7
FMS20015v2,732.0,58.5,724.176940917969,214.533218383789,26.5,0.0,0.0,0.0,0.0,70.0,0.0,30.0,0.0,727.0,1256.0,3537.0,-0.62912118434906,-0.532297134399414,87.0,0.376362413167954,0.0625,0.0,0.0,133.701690673828,0.0,5139.7958984375,50.0,190.664855957031,72.26708984375,148.065444946289,47.9462051391602,0,0,2,8,4,4.795724400972349,57.654167175293,26.4958324432373,GlobalFungi,8
S001601,642.0,36.5496978759766,842.976135253906,185.582641601563,33.5999946594238,0.0,0.0,0.0,0.0,77.0,0.0,23.0,0.0,679.0,2966.0,3024.0,-0.906508922576904,0.15448434650898,467.0,3.34528303146362,1.0625,0.0,0.0,123.764266967773,0.0,5816.61279296875,1.0,195.870819091797,54.5607223510742,120.228454589844,45.2804756164551,0,0,2,12,6,4.420513905113284,60.5791664123535,14.6374998092651,GlobalFungi,4
FMS00656v3,829.0,86.5666809082031,757.140625,218.566955566406,11.0016756057739,28.0,4.0,29.0,0.0,0.0,0.0,39.0,0.0,483.0,2427.0,2742.0,0.689370095729828,-0.353188991546631,381.5,3.26495981216431,4.375,0.0,0.0,189.480178833008,0.0,7109.79296875,1.0,200.0,34.1236419677734,56.968132019043,53.5770568847656,0,1,2,10,4,1.252762968495368,50.3125,8.59583377838135,GlobalFungi,9
S006161,514.0,-3.5002806186676,749.807006835938,165.5,32.0,0.0,0.0,0.0,0.0,49.0,0.0,45.0,3.0,660.0,1207.0,3149.0,-0.88452422618866,-0.316227912902832,277.0,0.751277029514313,-0.375,0.0,0.0,72.1596450805664,0.00797718111425638,3864.45361328125,1.0,171.551361083984,61.9672508239746,111.967025756836,47.9394454956055,0,0,2,11,6,4.431328563911825,67.7708358764649,29.5791664123535,GlobalFungi,5
FMS25334v2,560.0,12.4327297210693,759.148803710938,188.415985107422,30.9033222198486,0.0,0.0,25.0,0.0,7.0,0.0,68.0,0.0,729.0,4140.0,2801.0,-0.956642806529999,-0.291263729333878,123.5,7.41693115234375,0.25,0.0,0.0,98.14453125,0.0,3564.0185546875,1.0,200.0,59.3052253723145,141.506744384766,47.3006858825684,0,3,2,13,6,3.824960746018318,66.5041656494141,22.6291675567627,GlobalFungi,6
FMSA8F1073v2,1682.0,257.483551025391,3098.85302734375,294.483551025391,56.5016975402832,7.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,611.0,4125.0,3166.0,-0.555644035339356,0.617560207843781,73.5,5.53378200531006,1.5,0.0,0.0,208.144348144531,0.0,9345.35546875,4.0,199.937454223633,39.8300933837891,165.156677246094,52.6726570129395,0,1,2,11,1,3.764102875351524,9.14583301544189,-79.845832824707,GlobalFungi,3
FMSA8F1025v2,1498.0,221.415557861328,3076.54296875,257.3994140625,23.1966571807861,8.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,458.0,-273.0,2786.0,0.763933420181274,-0.17880380153656,739.0,4.04971122741699,-8.4375,0.0,0.0,107.825775146484,0.0,14093.1875,1.0,200.0,30.228666305542,108.185646057129,48.2962646484375,0,1,2,11,1,3.8710343424326803,18.2958335876465,-65.8041687011719,GlobalFungi,4
FMS10998v2,733.0,57.5167655944824,698.603271484375,215.51676940918,32.5016441345215,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,803.0,3465.0,3282.0,-0.649235367774963,-0.316227912902832,81.0,0.5678631067276,1.125,0.0,0.0,97.0746688842774,0.0,6186.57666015625,40.0,200.0,69.8524856567383,130.886352539063,48.7056465148926,0,0,2,9,4,2.433613321938195,58.1124992370606,27.029167175293,GlobalFungi,10
FMS25396v2,570.0,15.5329446792603,745.437255859375,193.516479492188,30.9000282287598,0.0,0.0,0.0,0.0,53.0,0.0,47.0,0.0,542.0,110.0,3281.0,0.865426301956177,0.50103622674942,71.0,0.670618176460266,-0.125,0.0,0.0,65.3253326416016,0.000204850279260427,4565.7919921875,30.0,200.0,60.1767272949219,151.246948242188,45.8350677490234,0,3,2,13,6,3.2245795138266358,66.5124969482422,22.5791664123535,GlobalFungi,7
FMS25046v2,635.0,34.5669784545898,907.755737304688,190.583709716797,32.7999992370606,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,420.0,2490.0,4559.0,0.985925555229187,0.149778962135315,387.0,6.02620124816895,-1.75,0.0,0.0,107.261512756348,0.0,5311.50146484375,1.0,199.960693359375,50.7097549438477,124.904747009277,46.9741897583008,0,3,2,13,6,1.7042025284342328,61.2625007629395,14.5375003814697,GlobalFungi,8
S006943,1164.0,154.482620239258,1452.92578125,308.482604980469,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.373956918716431,-0.837834417819977,74.5,1.35402178764343,-0.375,0.0,489.457366943359,30.3928890228272,0.0,8675.2001953125,16.0,200.0,30.83078956604,26.2919807434082,59.2201042175293,0,0,1,7,4,2.1946657771209064,35.029167175293,135.787506103516,GlobalFungi,1
FMS25202v2,580.0,32.5167388916016,684.914306640625,182.500259399414,36.7999725341797,0.0,0.0,0.0,0.0,65.0,0.0,7.0,0.0,549.0,-261.0,3281.0,0.981967329978943,-0.189048081636429,312.0,1.79373049736023,-1.0625,0.0,0.0,52.4938659667969,0.0,4838.0,1.0,200.0,55.647819519043,117.29426574707,47.3877334594727,0,3,2,13,6,1.791426104494623,63.1791648864746,15.2624998092651,GlobalFungi,9
FMS25065v2,612.0,35.4832611083984,862.975036621094,189.483261108398,31.9000282287598,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,392.0,1003.0,4276.0,-0.980580806732178,-0.196115523576736,419.5,0.735938549041748,-0.125,0.0,0.0,69.0417785644531,0.0,5092.2001953125,24.0,200.0,58.6304206848145,204.385238647461,45.5475120544434,0,3,2,13,6,4.1250839148903795,61.029167175293,14.0458335876465,GlobalFungi,10
S007035,1164.0,154.482620239258,1452.92578125,308.482604980469,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.373956918716431,-0.837834417819977,74.5,1.35402178764343,-0.375,0.0,489.457366943359,30.3928890228272,0.0,8675.2001953125,16.0,200.0,30.83078956604,26.2919807434082,59.2201042175293,0,0,1,7,4,2.680747499234135,35.029167175293,135.787506103516,GlobalFungi,2
N1511,703.0,84.5164794921875,719.680358886719,189.5,20.3999996185303,38.0,0.0,17.0,0.0,0.0,8.0,37.0,0.0,698.0,3957.0,2063.0,-0.984783470630646,-0.0766961947083473,14.0,0.641313970088959,0.375,0.0,0.0,127.750396728516,0.0,8179.916015625,28.0,199.950286865234,72.0568389892578,90.4791717529297,51.7743072509766,0,1,2,11,4,4.639542642700763,56.9291648864746,10.2291669845581,GlobalFungi,3
S009224,868.0,83.4329833984375,606.165161132813,228.399490356445,36.7983245849609,23.0,0.0,16.0,0.0,19.0,0.0,43.0,0.0,413.0,1568.0,3078.0,-0.263432800769806,-0.911417722702026,444.0,4.97577476501465,-6.1875,0.0,8.41519832611084,132.398040771484,0.0,6866.36376953125,1.0,200.0,37.6655349731445,32.8507614135742,51.7525634765625,0,1,2,11,4,4.807653784599887,49.3041648864746,16.7458324432373,GlobalFungi,4
FMS20374v2,663.0,43.5167388916016,706.776672363281,198.550247192383,32.0983543395996,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,624.0,2634.0,4076.0,0.765426397323608,-0.302809715270996,126.0,1.42877411842346,1.125,0.0,0.0,104.934936523438,0.0,4677.60009765625,1.0,199.526931762695,56.9915046691895,107.327842712402,45.4772453308106,0,0,2,11,6,5.209169170054532,61.5125007629395,24.1708335876465,GlobalFungi,1
FMS11843v2,1498.0,221.415557861328,3076.54296875,257.3994140625,23.1966571807861,8.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,458.0,-273.0,2786.0,0.763933420181274,-0.17880380153656,739.0,4.04971122741699,-8.4375,0.0,0.0,107.825775146484,0.0,14093.1875,1.0,200.0,30.228666305542,108.185646057129,48.2962646484375,0,1,2,11,1,3.8285762127983625,18.2958335876465,-65.8041687011719,GlobalFungi,5
S009265,886.0,84.566650390625,572.479858398438,229.583389282227,36.5000038146973,27.0,3.0,23.0,0.0,6.0,0.0,40.0,0.0,447.0,2787.0,3635.0,0.34101676940918,-0.343535006046295,426.5,5.47068691253662,9.1875,0.0,0.0,148.827728271484,0.0,6920.7998046875,1.0,200.0,34.1945953369141,46.5019187927246,54.1965827941895,0,1,2,11,4,4.744914746461168,49.3291664123535,16.654167175293,GlobalFungi,5
FMS25899v2,761.0,67.4835433959961,641.27880859375,196.466781616211,30.0016765594482,15.0,10.0,0.0,0.0,21.0,0.0,26.0,0.0,774.0,3242.0,2110.0,-0.948683500289917,-0.31622725725174,2.5,0.426904737949371,-0.3125,0.0,0.0,38.4378662109375,0.0,6680.4189453125,46.0,171.753448486328,57.367847442627,103.972061157227,56.8113136291504,1,0,1,5,4,0.6931471805599453,58.5458335876465,23.3041667938232,GlobalFungi,6
FMS25110v2,600.0,36.4997177124023,629.930541992188,189.483261108398,36.9016761779785,0.0,0.0,0.0,0.0,58.0,0.0,15.0,0.0,1545.0,-513.0,1095.0,0.962330341339111,0.218815416097641,217.0,2.63137722015381,-4.375,0.0,4.50734260084573e-05,22.6981334686279,0.0,4558.2001953125,1.0,200.0,49.1768074035645,124.21501159668,47.382698059082,0,3,2,13,6,3.2935008164030983,63.2291679382324,15.2708330154419,GlobalFungi,2
S006160,514.0,-3.5002806186676,749.807006835938,165.5,32.0,0.0,0.0,0.0,0.0,49.0,0.0,45.0,3.0,660.0,1207.0,3149.0,-0.88452422618866,-0.316227912902832,277.0,0.751277029514313,-0.375,0.0,0.0,72.1596450805664,0.00797718111425638,3864.45361328125,1.0,171.551361083984,61.9672508239746,111.967025756836,47.9394454956055,0,0,2,11,6,4.212023832729442,67.7708358764649,29.5791664123535,GlobalFungi,3
S006157,514.0,-3.5002806186676,749.807006835938,165.5,32.0,0.0,0.0,0.0,0.0,49.0,0.0,45.0,3.0,660.0,1207.0,3149.0,-0.88452422618866,-0.316227912902832,277.0,0.751277029514313,-0.375,0.0,0.0,72.1596450805664,0.00797718111425638,3864.45361328125,1.0,171.551361083984,61.9672508239746,111.967025756836,47.9394454956055,0,0,2,11,6,4.691751458746891,67.7708358764649,29.5791664123535,GlobalFungi,4
S006996,1164.0,154.482620239258,1452.92578125,308.482604980469,38.6949462890625,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2608.0,2817.0,1781.0,0.373956918716431,-0.837834417819977,74.5,1.35402178764343,-0.375,0.0,489.457366943359,30.3928890228272,0.0,8675.2001953125,16.0,200.0,30.83078956604,26.2919807434082,59.2201042175293,0,0,1,7,4,2.1955565350952218,35.029167175293,135.787506103516,GlobalFungi,7
FMS00511v3,784.0,96.516471862793,999.848999023438,215.516479492188,14.1999998092651,22.0,0.0,0.0,0.0,16.0,0.0,61.0,0.0,671.0,2918.0,3234.0,0.646158218383789,-0.215460285544395,94.5,0.924923658370972,0.6875,0.0,0.0,180.470581054688,0.0,7467.9677734375,18.0,200.0,75.5185012817383,80.4433364868164,42.7160873413086,0,1,2,10,4,1.9457672920630604,52.0458335876465,6.02916669845581,GlobalFungi,8
FMS20301v2,663.0,43.5167388916016,706.776672363281,198.550247192383,32.0983543395996,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,624.0,2634.0,4076.0,0.765426397323608,-0.302809715270996,126.0,1.42877411842346,1.125,0.0,0.0,104.934936523438,0.0,4677.60009765625,1.0,199.526931762695,56.9915046691895,107.327842712402,45.4772453308106,0,0,2,11,6,3.2185557968580594,61.5125007629395,24.1708335876465,GlobalFungi,5
FMS25304v2,566.0,13.4670553207397,730.931274414063,189.467056274414,31.0016746520996,0.0,0.0,15.0,0.0,15.0,0.0,70.0,0.0,614.0,3901.0,3235.0,-0.521204054355621,-0.852926433086395,130.5,0.781822383403778,-0.0625,0.0,0.0,87.3212432861328,0.0,4325.34326171875,18.0,200.0,60.3295669555664,173.45637512207,45.8418693542481,0,3,2,13,6,3.293612190806182,66.5791702270508,22.4125003814697,GlobalFungi,6
S006180,1635.00012207031,232.282333374023,1547.60400390625,275.265777587891,49.8731536865234,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,314.0,1899.0,3686.0,-0.39736333489418,-0.917592406272888,615.5,27.0552597045898,6.875,0.0,0.0,249.675735473633,0.0,14100.41015625,1.0,109.444618225098,42.5079498291016,53.5261154174805,50.1697731018066,0,1,2,11,1,4.672782130068301,-9.44583320617676,147.345840454102,GlobalFungi,6
FMS25366v2,571.0,13.5332250595093,824.687133789062,190.549987792969,31.2016754150391,0.0,0.0,0.0,0.0,7.0,0.0,93.0,0.0,792.0,3982.0,3081.0,0.640437006950378,0.767737030982971,106.5,4.04865026473999,-1.0,0.0,0.0,91.3736877441406,0.0,4582.0849609375,1.0,200.0,61.5193672180176,164.285675048828,45.4837112426758,0,3,2,13,6,2.9943813400918513,66.5208358764649,22.6708335876465,GlobalFungi,7
N5645,1048.0,90.5164489746094,1039.67211914063,258.483276367188,15.5966539382935,38.0,0.0,49.0,0.0,0.0,0.0,14.0,0.0,570.0,4227.0,2971.0,-0.302553534507751,-0.733181238174439,156.5,1.75682306289673,1.6875,0.0,2.5828070640564,21.5304889678955,0.0,6477.314453125,16.0,200.0,34.4077033996582,47.0507316589356,60.8334846496582,1,1,2,1,4,0.6931471805599453,43.1291656494141,-77.095832824707,GlobalFungi,9
S000236,1135.0,105.5,959.378051757812,279.516418457031,22.4016704559326,77.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,810.0,2052.0,2044.0,-0.940542995929718,-0.0981601849198341,238.5,0.996545195579529,0.1875,0.0,0.937842667102814,57.2641792297363,0.0,6137.4765625,26.0,200.0,26.1402492523193,27.208833694458,63.8743553161621,0,0,2,4,4,2.2509759319469884,41.0625,-83.7624969482422,GlobalFungi,10
FMS25821v2,779.0,71.4997177124024,605.413452148438,191.516738891602,29.8983249664307,27.0,6.0,0.0,0.0,0.0,0.0,37.0,0.0,1010.0,1845.0,2428.0,-0.435464888811111,-0.769578635692596,5.0,0.195663556456566,0.0,0.0,0.00637527089565992,9.39413356781006,0.0,5881.13232421875,50.0,165.392669677734,52.6113319396973,116.661773681641,59.1157875061035,1,0,1,5,4,0.0,58.1041679382324,22.1875,GlobalFungi,1
