sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Pixel_DistanceToNOCentroid,Pixel_DistanceToNWCentroid,Pixel_DistanceToSOCentroid,Pixel_DistanceToSWCentroid,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Lat,Pixel_Long,CV_Fold_Random,CV_Fold_Spatial
S2848,873.0,105.483265722001,813.446838378906,224.483265722001,11.5,59,788.0,3436.0,1770.0,-0.684363842010498,0.418383598327637,37.0,0.530445039272308,-1.125,0.0,4.47345924377441,32.833423614502,6692.2626953125,200.0,31.5538711547852,19.4111709594727,61.1898803710938,6030.2431640625,6620.96923828125,13972.2763671875,13381.5498046875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,15.5,50.8624992370606,4.96250009536743,2,5
S2340,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,22.9979991912842,48.4625015258789,9.46249961853027,3,3
S4380,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,21.9720001220703,19.8291664123535,-155.304168701172,10,4
S6975,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,14.9799995422363,19.8291664123535,-155.3125,1,4
S1158,1293.0,212.700302572001,2345.59887695313,299.717109653994,63.8966484069824,5,278.0,1426.0,4894.0,0.506292283535004,0.777563869953156,326.0,12.9975500106812,16.125,0.0,0.641697466373444,96.4551086425781,8140.0546875,190.246627807617,49.2814254760742,37.3903770446777,53.6782531738281,3166.99194335938,12124.328125,16835.52734375,7878.19091796875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,21.25,23.1708335876465,112.537498474121,2,10
S912,1557.0,251.5,1617.20007324219,310.500279931362,52.2000045776367,88,384.0,1604.0,2919.0,0.164378955960274,0.4515700340271,128.0,1.08126699924469,-1.8125,0.0,0.0,103.737602233887,7591.82958984375,200.0,64.0154800415039,19.22900390625,48.6384887695313,10103.9921875,9079.6689453125,9898.52734375,10922.8505859375,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86.5,5.24583339691162,-6.51249980926514,3,10
S4764,674.0,62.5,610.496948242188,186.483261170001,29.7000007629395,0,961.0,964.0,1965.0,0.460546672344208,0.525323569774628,17.0,1.33159351348877,0.75,0.0,0.0,89.3829345703125,6643.3623046875,147.049072265625,58.9896850585938,117.394241333008,50.0525054931641,4775.98388671875,6731.48388671875,15226.53515625,13271.0361328125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,27.2479991912842,60.345832824707,19.9208335876465,4,10
S7267,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,10264.0771484375,6546.0380859375,9738.4423828125,13456.482421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,19.8208332061768,-155.320831298828,1,4
S5580,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,28.9990005493164,48.4625015258789,9.46249961853027,5,3
S2201,1331.0,191.516809185996,1954.55126953125,337.483557685111,57.6016807556152,100,614.0,4107.0,2972.0,-0.391728311777115,0.726174354553223,38.0,0.764048337936401,-1.0,0.0,12.3940744400024,0.415288895368576,4902.8740234375,200.0,35.9269599914551,10.6684846878052,52.6536865234375,3015.53100585938,11454.634765625,16986.98828125,8547.884765625,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,41.9970016479492,28.2458324432373,116.920829772949,6,8
S3807,1585.0,239.516438233009,1998.06188964844,320.533243871001,71.3999633789063,44,459.0,2773.0,3592.0,0.909707307815552,0.341836839914322,177.5,1.66582155227661,1.25,0.0,0.0,67.1372451782227,7478.82177734375,200.0,48.3496589660645,22.6483497619629,50.9349784851074,3353.8759765625,12602.9873046875,16648.64453125,7399.5322265625,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,28.5990009307861,19.470832824707,109.529167175293,4,9
S2035,1439.0,101.499437761426,505.466796875,286.516243575423,91.0016479492188,64,342.0,-89.0,5310.0,-0.705586075782776,-0.623195767402649,1107.0,8.89470481872559,-2.4375,0.0,0.0,0.0,2824.15087890625,200.0,40.2824897766113,17.7366390228272,80.3891983032227,1902.83605957031,10741.5673828125,18099.68359375,9260.9521484375,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,28.0,36.7458343505859,109.895835876465,7,1
S2615,1506.0,217.516726938,1820.03735351563,305.516726938,22.2000007629395,0,1060.0,576.0,2621.0,-0.0570494420826435,0.997683644294739,192.0,2.83233189582825,-0.1875,0.0,0.0,80.4487075805664,9150.962890625,199.391311645508,49.9565124511719,65.4347305297852,54.0,16173.0458984375,8608.525390625,3829.47290039063,11393.994140625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,35.6660003662109,-25.6875,-54.4291648864746,5,8
S1208,1145.0,41.684552583255,1531.09399414063,117.701270665256,22.8033428192139,11,1475.0,4018.0,2512.0,-0.193836182355881,0.981006979942322,640.5,18.6410179138184,7.375,0.0,0.0,79.4606246948242,2447.37109375,118.372695922852,53.1441192626953,79.4052276611328,64.7658996582031,18620.74609375,10576.0712890625,1381.77404785156,9426.4482421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,14.0,-49.3791656494141,-72.8791656494141,7,7
S910,1365.0,176.5,1744.26416015625,326.5,46.1999740600586,100,575.0,3615.0,3060.0,0.909313082695007,0.313248932361603,40.0,1.20743715763092,-0.0625,0.0,32.0006675720215,0.5575110912323,3712.64086914063,200.0,26.8980884552002,13.1136016845703,61.018482208252,2851.19506835938,11383.2158203125,17151.32421875,8619.3037109375,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,13.5,29.2875003814697,115.720832824707,8,10
S4030,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,28.2320003509522,19.8291664123535,-155.3125,6,4
S6637,576.0,24.4332069826912,1273.03137207031,181.400287160059,34.8983383178711,0,820.0,788.0,1754.0,-0.931453347206116,0.363699853420258,76.5,4.4805383682251,-1.625,0.0,1.92795598506928,90.5351104736328,4235.142578125,200.0,49.700984954834,141.552215576172,51.2623901367188,7100.72314453125,4193.6328125,12901.796875,15808.8857421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,10.0,60.9958343505859,-149.504165649414,7,1
S5775,958.0,29.5000399719984,569.598327636719,213.46688730186,59.8983268737793,0,1175.0,3864.0,2576.0,-0.141539439558983,-0.733762145042419,903.0,2.66854190826416,3.4375,0.0,0.0,146.059906005859,5827.3359375,200.0,39.8176612854004,158.673721313477,57.4623641967774,8653.9140625,2305.208984375,11348.6064453125,17697.310546875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,54.5208320617676,-118.754165649414,9,7
S4883,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,22.9720001220703,19.8291664123535,-155.3125,7,4
S6537,1722.0,109.416766220982,1447.30310058594,195.433471586983,93.0999984741211,0,253.0,102.0,5958.0,0.690252602100372,-0.670923948287964,3084.5,5.17364072799683,-6.5625,0.0,0.0,20.1944885253906,9124.8984375,199.248062133789,45.147216796875,55.7784996032715,59.6458740234375,12830.525390625,2978.69897460938,7171.9951171875,17023.8203125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,15.0,19.279167175293,-99.3708343505859,4,3
S6006,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,4405.162109375,7193.05908203125,15597.3583984375,12809.4609375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,9.95499992370605,58.2958335876465,27.2625007629395,9,2
S6772,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.98600006103516,19.8291664123535,-155.3125,8,4
S1203,1565.0,256.483530017786,1301.94189453125,320.5,46.9000015258789,80,265.0,2606.0,4095.0,-0.343001127243042,-0.756220936775208,155.0,1.09571480751038,0.875,0.0,0.0,38.6652450561523,8058.04736328125,200.0,64.7576675415039,20.6906776428223,54.4459991455078,10060.9140625,9030.5703125,9941.60546875,10971.9501953125,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,83.1669998168945,5.83750009536743,-6.55416679382324,9,10
S973,2665.0,220.5,428.61669921875,324.5,96.9016723632813,0,297.0,3438.0,6771.0,3.13916473260178e-07,0.707106649875641,1130.0,0.0798532664775848,0.0,0.0,0.0,0.0,2462.64453125,200.0,89.0856018066406,3.2505886554718,74.1318435668945,10123.3203125,13363.494140625,9879.2001953125,6639.02587890625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,8.0,-21.9208335876465,21.5874996185303,9,8
S4019,674.0,62.5,610.496948242188,186.483261170001,29.7000007629395,0,961.0,964.0,1965.0,0.460546672344208,0.525323569774628,17.0,1.33159351348877,0.75,0.0,0.0,89.3829345703125,6643.3623046875,147.049072265625,58.9896850585938,117.394241333008,50.0525054931641,4775.98388671875,6731.48388671875,15226.53515625,13271.0361328125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,19.1609992980957,60.345832824707,19.9208335876465,10,10
S4114,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,24.996000289917,19.8291664123535,-155.304168701172,10,4
S6822,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,4405.162109375,7193.05908203125,15597.3583984375,12809.4609375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,10.1630001068115,58.2958335876465,27.2625007629395,1,2
S5996,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,4405.162109375,7193.05908203125,15597.3583984375,12809.4609375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0,58.2958335876465,27.2625007629395,2,2
S2949,1755.0,253.5,1352.75646972656,296.533243088345,83.6033248901367,100,1200.0,2189.0,1755.0,-0.515282154083252,-0.534598350524902,11.0,0.477227628231049,-0.25,0.0,35.8068923950195,1.62275552749634,4960.15380859375,200.0,59.2945899963379,26.0292510986328,61.139518737793,3397.05493164063,12714.7841796875,16605.46484375,7287.73486328125,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,69.9960021972656,18.6291675567627,108.712501525879,1,9
S3582,1453.0,142.516527014901,480.713439941406,324.5,107.000030517578,100,466.0,-436.0,3421.0,-0.458113551139832,0.707106649875641,39.5,0.169071108102798,0.0,0.0,32.8375625610352,1.26933336257935,4006.72973632812,200.0,36.5680351257324,13.4814281463623,80.1145629882813,2214.93408203125,10514.4716796875,17787.5859375,9488.0478515625,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,54.310001373291,37.7625007629395,114.829170227051,3,1
S3383,1760.0,244.483579320992,1222.93359375,326.483579320992,85.9000091552734,0,324.0,260.0,4038.0,-0.185694977641106,0.867602169513702,95.5,1.0685065984726,-0.5,4.26374673843384,0.0,42.833423614502,7567.93994140625,200.0,67.3714752197266,16.7349185943604,59.2618675231934,9045.705078125,14143.3232421875,10956.8154296875,5859.19580078125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,33.9869995117188,-19.0041675567627,34.2291679382324,6,10
S5261,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10263.935546875,6544.77490234375,9738.5830078125,13457.7451171875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,25.1240005493164,19.8291664123535,-155.3125,2,4
S3435,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,10264.0771484375,6546.0380859375,9738.4423828125,13456.482421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,11.4989995956421,19.8208332061768,-155.320831298828,2,4
S3198,2034.0,204.483303998,413.625396728516,317.499746077843,87.6950073242188,0,601.0,2520.0,4216.0,-0.986120700836182,0.165471702814102,400.0,0.656249403953552,0.0625,0.0,0.0,36.5486221313477,4923.84912109375,199.923889160156,53.1821594238281,16.7333469390869,68.8826446533203,17252.6875,8516.6318359375,2749.83203125,11485.8876953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,1.0,-28.8791675567627,-66.2624969482422,7,3
S1088,1563.0,256.516712674,1311.25439453125,320.533182663946,46.7999725341797,100,403.0,4419.0,3945.0,-0.283634781837463,0.142935305833817,155.0,1.2392213344574,1.0625,0.0,5.8066668510437,42.3182220458984,6364.37158203125,200.0,64.4853820800781,19.2106971740723,56.3038864135742,10058.310546875,9030.59375,9944.208984375,10971.92578125,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,105.166999816895,5.85416650772095,-6.53749990463257,3,10
S3846,1176.0,185.516441655392,1545.06701660156,331.516441655392,41.1983489990234,100,865.0,3407.0,2064.0,0.897467315196991,-0.440107077360153,125.0,1.89179873466492,0.6875,0.0,204.668762207031,3.32586669921875,4231.673828125,200.0,30.1900615692139,15.6783819198608,61.8697700500488,2807.36303710938,11761.8564453125,17195.15625,8240.6640625,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,21.25,26.7625007629395,111.870834350586,4,10
S7447,932.0,18.6167967089223,423.395202636719,223.716297673697,45.705020904541,0,834.0,3918.0,2295.0,0.926458120346069,0.112966164946556,644.5,4.04550313949585,4.5625,0.0,0.0,116.879112243652,6558.85205078125,200.0,39.7627372741699,172.380081176758,58.6108703613281,8464.7109375,2384.03491210938,11537.8076171875,17618.484375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,19.8959999084473,56.2625007629395,-119.095832824707,7,7
S4386,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15.996000289917,19.8291664123535,-155.304168701172,5,4
S1217,1369.0,48.6189492791917,629.426147460938,228.585974150263,102.296684265137,0,414.0,4053.0,4367.0,0.863188028335571,0.107119612395763,1437.0,12.9578094482422,14.625,0.0,0.0,39.6716461181641,1396.20544433594,154.404739379883,42.7268371582031,66.1033172607422,67.0804748535156,2153.32202148438,10267.1181640625,17849.197265625,9735.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,39.2470016479492,39.9541664123535,115.420829772949,4,3
S4967,1763.0,247.516700782,1116.25158691406,332.5,86.5999984741211,7,488.0,3544.0,3554.0,0.948683023452759,0.168768689036369,22.5,0.169071108102798,-0.1875,1.39786016941071,0.0,10.585599899292,7089.80224609375,200.0,59.9120712280273,14.7434635162354,62.6308212280274,9023.22265625,14155.818359375,10979.2958984375,5846.701171875,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,3.99900007247925,-18.9208335876465,34.470832824707,8,10
S6022,735.0,60.5,695.426818847656,212.516737845999,34.1016731262207,29,739.0,3439.0,3038.0,0.228045076131821,0.316227972507477,42.5,1.16738963127136,-0.375,0.0,0.0,114.606575012207,4693.15283203125,200.0,67.1664657592774,159.878143310547,51.4278106689453,4405.162109375,7193.05908203125,15597.3583984375,12809.4609375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,11.496000289917,58.2958335876465,27.2625007629395,5,2
S4106,1836.0,259.516440059678,1231.06311035156,346.516719446001,62.7999992370606,0,220.0,4327.0,6347.0,-0.135736182332039,-0.379263460636139,136.5,1.84147119522095,1.625,0.051032617688179,0.0,165.556442260742,5881.8291015625,86.5328903198242,45.0154991149902,30.9367542266846,72.4269790649414,12817.76953125,2775.22705078125,7184.7490234375,17227.29296875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,37.4780006408691,19.9624996185303,-89.1708297729492,3,6
S3904,1792.0,247.5,1123.3798828125,331.5,86.3016510009766,29,686.0,2925.0,2235.0,-0.109058618545532,0.381720870733261,28.5,0.355396509170532,-0.3125,1.29217338562012,0.0,38.0298652648926,7582.515625,200.0,65.7075500488281,10.9118537902832,62.2223320007324,9030.41796875,14149.9638671875,10972.1015625,5852.55517578125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,22.6660003662109,-18.9375,34.3791656494141,9,10
S4892,930.0,5.51677426599781,658.813171386719,195.516774265998,62.3016738891602,0,1484.0,4636.0,2134.0,-0.525750637054443,-0.475914299488068,1394.5,2.24482536315918,2.0,0.0,0.0,73.8960037231445,5684.1162109375,197.747589111328,41.0248718261719,136.071273803711,55.1638412475586,8800.9248046875,2183.28198242188,11201.59375,17819.236328125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.49899959564209,53.4208335876465,-117.329170227051,10,7
S6749,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,10264.498046875,6544.119140625,9738.021484375,13458.4013671875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,43.7719993591309,19.8291664123535,-155.304168701172,6,4
S4841,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,31.9969997406006,48.4625015258789,9.46249961853027,6,3
S7730,931.0,8.46593138315331,651.889831542969,197.482666885152,62.2016754150391,0,1094.0,3364.0,2820.0,-0.723101675510407,0.610350847244263,1349.0,1.72213387489319,-3.0,0.0,0.0,101.56941986084,5927.521484375,199.810699462891,39.7127838134766,136.359176635742,56.2010154724121,8801.80078125,2183.05297851563,11200.71875,17819.466796875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.0,53.4124984741211,-117.329170227051,1,7
S1076,1819.0,269.5,568.972045898438,344.516705806,90.0,19,695.0,793.0,2796.0,0.919755041599274,-0.164594143629074,355.5,1.59443759918213,-0.3125,0.0,0.0397030711174011,1.08071112632751,2373.55444335938,200.0,62.2844276428223,8.12014198303223,63.1000480651856,13682.3984375,7787.4658203125,6320.12109375,12215.052734375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,35.25,-8.45416641235352,-39.1958351135254,4,3
S6795,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,10264.0771484375,6546.0380859375,9738.4423828125,13456.482421875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,10.4980001449585,19.8208332061768,-155.320831298828,5,4
S2979,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5875.6279296875,7040.921875,14126.8916015625,12961.5966796875,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,29.996000289917,48.4625015258789,9.46249961853027,7,3
S2386,1571.0,139.41670636639,647.734497070313,265.566844856001,89.400032043457,19,1217.0,2163.0,2015.0,-0.526246309280396,-0.803352177143097,205.5,8.98649597167969,-6.875,0.0,140.696319580078,147.194488525391,11309.2001951728,194.372024536133,43.9407958984375,31.3598976135254,61.9881248474121,10281.4169921875,2787.64599609375,9721.1015625,17214.873046875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,39.2490005493164,37.8708343505859,-122.245834350586,10,3
S3500,1261.0,130.567312628764,3437.0693359375,183.533635882383,24.1966648101807,0,296.0,-647.0,4310.0,0.584362030029297,0.81149297952652,1773.5,4.93421936035156,-0.5,0.0,0.0,66.0131530761719,7730.611328125,190.601638793945,48.1131896972656,203.790771484375,49.0102996826172,10264.6396484375,6545.380859375,9737.8798828125,13457.1376953125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,12.9989995956421,19.8208332061768,-155.3125,7,4
