sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,CV_Fold
G4617,729.0,58.5,702.2879638671875,192.4832616500007,31.101646423339844,21.0,0.0,32.0,0.0,0.0,0.0,47.0,0.0,448.0,1207.0,3012.0,0.5048401355743408,0.09805801510810852,24.0,0.3301120698451996,0.625,0.0,0.0,105.5084457397461,0.0,5590.27587890625,50.0,189.69314575195312,61.60806655883789,117.78475952148438,56.37158966064453,4,4.672595148038997,59.34583282470703,24.137500762939453,4
EO080,2079.0,166.53368108833965,592.2625122070312,324.5336810883396,22.410030364990234,79.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,1943.0,5663.0,2382.0,0.8616132140159607,-0.46245723962783813,1020.0,7.404232025146484,-3.9375,0.0,106.31062316894531,5.32337760925293,0.0,2852.191650390625,1.0,192.92257690429688,36.003929138183594,21.345163345336914,74.6524429321289,12,5.2833611065025705,31.72083282470703,-6.995833396911621,5
S064,1165.0001220703125,99.43173426976131,1356.0540771484375,220.4482764816784,25.40673065185547,0.0,0.0,14.0,86.0,0.0,0.0,0.0,0.0,887.0,4920.0,2757.0,-0.8828598260879517,-0.12355124950408936,790.0,9.954598426818848,5.125,0.0,0.0,326.56463623046875,0.0,7373.830078125,1.0,83.13555145263672,51.63270568847656,167.5487060546875,50.8038330078125,4,0.0,-37.67916488647461,145.7375030517578,5
G5073,1779.0,266.5002795626718,484.4036865234375,339.53344026800005,87.80000305175781,5.0,7.0,0.0,0.0,0.0,0.0,51.0,38.0,375.0,1434.0,5228.0,0.32677870988845825,0.7627066373825073,361.5,1.1104989051818848,-0.0625,0.0,0.0,0.08391111344099045,0.0,2716.5234375,1.0,200.0,64.46844482421875,7.56031608581543,65.20999908447266,2,5.062683684593246,-8.737500190734863,-38.47083282470703,1
MX7,1806.0,148.79937237395683,959.5997924804688,244.7993723739568,96.60668182373047,0.0,0.0,13.0,0.0,4.0,13.0,70.0,0.0,342.0,2764.0,4181.0,-0.0871753990650177,0.9506535530090332,2450.5,13.010601043701172,6.25,0.0,0.0,66.79129028320312,0.0,9632.931640625,1.0,171.8437957763672,37.74750518798828,33.081581115722656,59.19089889526367,3,3.6108097549729177,19.620832443237305,-101.32917022705078,2
G3561,713.0,55.48354292880616,743.3584594726562,212.48354292880614,30.303321838378906,62.0,11.0,8.0,0.0,0.0,8.0,0.0,0.0,811.0,-1391.0,1819.0,-0.11829739809036255,0.28767865896224976,127.0,1.7173027992248535,-1.8125,0.0,4.503603458404541,24.899377822875977,0.0,4772.63818359375,17.0,200.0,52.68513107299805,76.21068572998047,58.61777114868164,4,2.772213679099612,57.97916793823242,26.77916717529297,6
MX4,1403.0,108.55046286761137,1018.0520629882812,196.56688956399375,82.09498596191406,0.0,0.0,3.0,0.0,19.0,0.0,78.0,0.0,311.0,3433.0,5244.0,0.9610554575920105,-0.2761979103088379,3258.5,7.762988567352295,0.4375,0.0,0.0,130.12338256835938,0.0,9532.3857421875,1.0,193.24404907226562,38.61691665649414,80.04679870605469,55.47393035888672,3,0.6931471805599453,19.27083396911621,-98.0374984741211,3
S204,1455.0,150.40198013031096,1778.6680908203125,244.38528380831107,43.30167007446289,0.0,0.0,19.0,81.0,0.0,0.0,0.0,0.0,841.0,3364.0,2035.0,-0.28409987688064575,-0.9296831488609314,799.5,17.254405975341797,17.625,0.0,0.0,312.5530700683594,0.0,17355.19140625,1.0,39.03468704223633,43.877784729003906,73.27660369873047,52.14527130126953,4,1.252762968495368,-28.212499618530273,153.1875,7
G4407,715.0,55.5,705.53857421875,214.48351454140945,36.50167465209961,0.0,39.0,6.0,0.0,0.0,0.0,53.0,0.0,525.0,1678.0,3715.0,0.879848837852478,-0.1650182604789734,59.0,1.0175316333770752,-1.5,0.0,0.0021835642401129007,50.3649787902832,0.0,4407.013671875,21.0,200.0,59.597503662109375,149.72694396972656,51.58979797363281,4,1.3860443479890243,59.17916488647461,27.14583396911621,8
S1009,880.0,90.46684103637439,662.7503662109375,237.43393472111882,33.99832534790039,91.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,996.0,1988.0,-0.9012061357498169,0.43246757984161377,252.0,2.3956470489501953,-1.75,0.0,25.98005485534668,8.42204475402832,0.0,6136.3896484375,1.0,200.0,25.65953826904297,19.366178512573242,65.6545181274414,4,2.397804322811827,49.52916717529297,17.512500762939453,9
G5114,1379.0,189.48299315254877,2326.21044921875,266.49969097854915,22.700000762939453,86.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,960.0,3777.0,2188.0,0.6040688753128052,0.05917450413107872,787.0,2.8405675888061523,-5.75,0.0,0.9761261343955994,22.698667526245117,0.0,9225.591796875,1.0,200.0,16.98025131225586,38.75990676879883,51.11592102050781,1,2.9702605942757407,-25.079166412353516,-53.1875,3
G5051,739.0,64.5,670.335693359375,196.5,30.399999618530273,63.0,10.0,2.0,0.0,0.0,24.0,0.0,0.0,692.0,1518.0,2284.0,-0.6441725492477417,-0.3216642737388611,26.0,0.23312735557556152,-0.0625,0.0,0.0,16.479644775390625,0.0,7986.5546875,50.0,198.93423461914062,59.51350402832031,60.68177795410156,63.766868591308594,4,2.2511864873395733,58.42916488647461,23.737499237060547,10
S917,2282.0,265.6336790559981,944.7195434570312,317.633679055998,112.70002746582031,4.0,0.0,30.0,3.0,0.0,11.0,53.0,0.0,267.0,4912.0,5008.0,0.4636528193950653,0.8860138058662415,202.0,9.947563171386719,-4.4375,0.0,0.0,95.23324584960938,0.0,7839.11328125,1.0,68.32715606689453,46.28075408935547,26.91333770751953,64.71142578125,2,5.317977792763496,16.112499237060547,-95.32083129882812,2
S1017,925.0,92.46706595711507,682.9437866210938,238.43413191423016,24.5999698638916,56.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,361.0,-464.0,3084.0,-0.5659711360931396,0.7459526062011719,272.5,4.465157508850098,0.25,0.0,6.227823734283447,35.142757415771484,0.0,6559.0,1.0,200.0,28.3345947265625,24.141292572021484,63.24380111694336,4,1.3862943611198906,49.02916717529297,17.787500381469727,1
S725,1831.0,264.2003056506674,2235.645263671875,285.16707100244497,69.90504455566406,39.0,0.0,0.0,44.0,0.0,0.0,17.0,0.0,429.0,3849.0,3178.0,-0.977730393409729,0.015211779624223709,165.5,15.323392868041992,-13.375,0.0,0.0,159.52462768554688,0.0,8066.5068359375,1.0,181.4419403076172,47.58927536010742,49.4924201965332,50.84499740600586,1,4.128987532687564,9.470833778381348,99.98750305175781,4
S1004,803.0,75.51676123799915,916.2929077148438,218.54969538910814,24.000030517578125,89.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,722.0,1392.0,1955.0,-0.6286200881004333,0.4596126675605774,389.0,5.1215972900390625,-3.1875,0.0,21.286436080932617,66.0081787109375,0.0,6529.3759765625,1.0,200.0,33.20442581176758,27.512331008911133,56.95491409301758,4,3.1022520805816174,50.02083206176758,17.02916717529297,2
C3,721.0,57.5,692.904541015625,213.48354282621477,31.601675033569336,30.0,0.0,23.0,0.0,0.0,0.0,46.0,0.0,692.0,2619.0,2156.0,0.15001057088375092,-0.5174785852432251,92.0,0.9892480969429016,0.4375,0.0,0.07739464193582535,104.93528747558594,0.0,4846.7060546875,18.0,200.0,63.61668395996094,119.10034942626953,51.696998596191406,4,0.0,58.19583511352539,26.737499237060547,3
S924,2412.0,247.44962649382254,114.6263656616211,303.4668445841762,76.98987579345703,42.0,49.0,0.0,0.0,0.0,0.0,0.0,8.0,870.0,2519.0,5394.0,-0.5229183435440063,0.8060958385467529,150.0,10.287740707397461,-11.3125,0.0,0.0,0.0,0.0,1628.0657958984375,1.0,133.03115844726562,67.27667999267578,6.103085517883301,80.05078125,7,2.7724011884439546,16.870832443237305,53.72083282470703,3
19MR,735.0,60.5,697.1351318359375,212.5,33.903324127197266,0.0,0.0,33.0,0.0,0.0,0.0,67.0,0.0,819.0,3861.0,2762.0,0.2241947203874588,-0.9243303537368774,50.0,0.43089786171913147,0.5,0.0,0.0,118.89706420898438,0.0,4969.77197265625,50.0,200.0,62.7036018371582,130.14923095703125,52.258792877197266,4,2.397622484740599,58.27083206176758,27.287500381469727,4
MX12,1701.0,235.74928288694508,3191.291015625,280.73256410494446,60.69830322265625,30.0,0.0,0.0,48.0,0.0,0.0,23.0,0.0,287.0,2728.0,4319.0,0.41402530670166016,0.8511447310447693,343.0,12.832481384277344,16.4375,0.0,0.10005655139684677,107.65404510498047,0.0,12438.408203125,1.0,151.77236938476562,41.31834411621094,61.503543853759766,57.814537048339844,1,0.0,18.579166412353516,-95.07917022705078,5
G2754,2256.0,273.4831840219994,1707.397705078125,357.5164228915686,103.10163879394531,0.0,0.0,9.0,0.0,0.0,0.0,59.0,32.0,585.0,447.0,5024.0,0.26156172156333923,-0.9645982980728149,42.5,0.8589144349098206,-0.4375,1.416904330253601,1.5322821140289307,50.720890045166016,0.0,4735.6162109375,1.0,200.0,64.47572326660156,19.53951644897461,54.773956298828125,7,0.6931471805599453,-12.670833587646484,131.07083129882812,4
S453,732.0,56.51673797399917,789.7041015625,212.53322268240808,28.99835205078125,76.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,591.0,1730.0,2930.0,0.546736478805542,0.25903084874153137,80.5,0.2271840125322342,0.6875,0.0,0.8527336716651917,54.749332427978516,0.0,5151.328125,48.0,200.0,49.57488250732422,57.026248931884766,61.49147415161133,4,4.126795619469751,58.5625,25.545833587646484,5
S1012,857.0,85.51648111586715,629.153076171875,226.48326615000042,39.90170669555664,86.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,800.0,3325.0,1688.0,0.9105414152145386,0.28534722328186035,299.5,2.1575422286987305,-0.5625,0.0,4.850291728973389,24.922489166259766,0.0,5956.13330078125,3.0,200.0,27.534059524536133,21.2735595703125,62.56598663330078,4,3.3671234302724766,49.97083282470703,17.787500381469727,6
G5092,1384.0,233.4509157172814,1181.6287841796875,295.4344929721013,28.494951248168945,56.0,0.0,0.0,33.0,0.0,0.0,10.0,0.0,579.0,4527.0,2223.0,0.21604032814502716,-0.4310595393180847,286.0,5.616988658905029,-4.5,0.0,0.0,121.91502380371094,0.0,12978.0166015625,1.0,200.0,44.783485412597656,28.53387451171875,52.4543342590332,1,2.397804322811827,-15.879166603088379,-39.52916717529297,6
S327,726.0,58.500280626359796,692.6567993164062,214.5,33.401676177978516,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,311.0,635.0,3936.0,-0.9777970314025879,0.035624127835035324,57.0,0.5053616762161255,-0.375,0.0,0.0,11.461688995361328,0.0,4336.728515625,40.0,200.0,48.49148178100586,45.93303680419922,65.70035552978516,4,5.013810281850017,58.44583511352539,26.754167556762695,7
G5168,1661.0,157.33374952085683,1114.228515625,234.33374952085683,96.00162506103516,92.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,576.0,2888.0,3575.0,-0.8540629148483276,-0.5079160928726196,2390.0,6.373549461364746,3.25,0.0,0.0,31.921955108642578,0.0,6899.1201171875,1.0,199.9507598876953,24.04293441772461,26.17861557006836,64.28854370117188,10,5.075498774635832,8.887499809265137,38.92916488647461,1
S988,848.0,86.50028045293712,553.6746826171875,232.53349346799678,30.5000057220459,83.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1320.0,2616.0,1767.0,0.9838159084320068,0.14149773120880127,293.0,1.5480560064315796,-1.8125,0.0,24.008256912231445,9.365333557128906,0.0,5692.39990234375,1.0,200.0,31.695768356323242,30.5118350982666,68.0909652709961,4,3.9606798279559303,50.25416564941406,13.370833396911621,8
S024,873.0,26.46567254134052,707.779296875,230.46539117667143,58.991634368896484,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,1258.0,5046.0,1765.0,0.8303799629211426,0.5429613590240479,508.5,10.813884735107422,-3.625,0.0,0.0,130.5740509033203,0.0,8509.75390625,1.0,190.24093627929688,42.19953918457031,128.1531524658203,54.788169860839844,4,4.9162000772660495,43.48749923706055,133.67916870117188,9
F5,706.0,53.516737697998906,805.521484375,207.5335034239979,27.701675415039062,0.0,0.0,21.0,0.0,0.0,0.0,79.0,0.0,628.0,3411.0,2554.0,0.11595480144023895,0.7417504191398621,172.5,2.225271701812744,-0.625,0.0,0.0,121.52693176269531,0.0,5172.10693359375,1.0,199.9249267578125,53.491207122802734,111.28860473632812,49.93679428100586,4,2.3977134512660645,57.98749923706055,26.379167556762695,10
S893,578.0,-39.55021554199675,664.9739379882812,149.43332757288346,53.400001525878906,0.0,0.0,0.0,0.0,27.0,0.0,52.0,21.0,596.0,3149.0,3454.0,-0.7252009510993958,-0.688035249710083,57.0,0.9197587966918945,-1.125,0.0,0.02389518916606903,23.386844635009766,0.006128003820776939,4527.34033203125,1.0,186.78965759277344,39.424068450927734,157.0064697265625,52.22438430786133,6,1.3862943611198906,59.6875,150.28750610351562,3
G2755XZ,762.0,67.5,612.3865966796875,207.5,26.798324584960938,30.0,0.0,13.0,0.0,14.0,0.0,44.0,0.0,868.0,4837.0,2993.0,-0.07490294426679611,0.09805832803249359,30.5,0.6739968061447144,-0.25,0.0,0.29836246371269226,137.66400146484375,0.0,6022.60009765625,38.0,182.50437927246094,66.87215423583984,131.10484313964844,52.601497650146484,4,1.0986122886681098,58.38750076293945,22.662500381469727,1
G4268,715.0,54.5,775.6548461914062,211.51648474791475,32.301673889160156,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,874.0,3601.0,3306.0,0.41536200046539307,0.7071066498756409,78.5,0.722069263458252,-0.25,0.0,0.0,67.3027572631836,0.0,4694.20654296875,50.0,200.0,53.15362548828125,211.4444580078125,53.3929443359375,4,0.0,59.02916717529297,25.637500762939453,2
S1273,1772.0,270.5,2166.64501953125,310.449964766044,73.61177825927734,82.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,823.0,5168.0,2753.0,-0.27860236167907715,-0.948682963848114,5.5,0.34931740164756775,-0.4375,0.0,6.714803218841553,39.993064880371094,0.0,7208.4560546875,50.0,200.0,47.73188781738281,37.26348114013672,51.57978820800781,14,0.0,8.554166793823242,99.94583129882812,1
G5167,1755.0,264.50028003337997,1161.8162841796875,358.5167543179996,80.79999542236328,0.0,0.0,15.0,0.0,0.0,0.0,61.0,24.0,343.0,3133.0,4806.0,0.11634264886379242,0.9843267202377319,334.0,1.386391043663025,0.375,0.5198045372962952,0.0,69.8398208618164,0.0,5556.068359375,1.0,200.0,66.70661926269531,14.983240127563477,59.97134017944336,7,5.598436765565551,8.829166412353516,2.612499952316284,5
G5055,735.0,58.5,689.0032348632812,215.5,32.0,72.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,392.0,452.0,2924.0,0.9899492859840393,-0.14142274856567383,44.5,0.6933944225311279,-0.125,0.0,1.0356320142745972,9.078044891357422,0.0,4423.77490234375,50.0,200.0,47.86687469482422,40.677734375,65.54239654541016,4,0.6931471805599453,58.36249923706055,26.52083396911621,3
G5068,1877.0,272.499720411014,822.6729125976562,345.499720411014,98.10164642333984,32.0,0.0,13.0,0.0,0.0,0.0,33.0,22.0,449.0,2670.0,2534.0,0.09805775433778763,0.4851122498512268,198.5,0.8990492820739746,-1.8125,0.0,0.0,18.895465850830078,0.0,3530.971435546875,2.0,200.0,63.31576156616211,12.438222885131836,62.876434326171875,2,4.19109311950028,-4.887499809265137,-39.045833587646484,3
IHPR03,480.00006103515625,-11.600772965653718,1079.859375,124.38220401468564,27.399999618530273,0.0,48.0,0.0,0.0,0.0,52.0,0.0,0.0,584.0,1654.0,2662.0,-0.9310601949691772,-0.3648439049720764,752.0,5.478475570678711,0.0625,0.0,0.0,1.3226666450500488,0.03254282474517822,2014.68115234375,1.0,95.04280853271484,51.596405029296875,125.1529312133789,52.97471618652344,11,1.0986122886681098,67.77083587646484,17.329166412353516,4
S1287,1421.0,259.46618887709144,3257.2314453125,307.4827305161906,43.88324737548828,43.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,198.0,-843.0,3947.0,-0.8443838357925415,-0.3486679196357727,125.5,2.8218278884887695,-3.125,0.0,0.0,263.3959045410156,0.0,15370.7841796875,9.0,200.0,36.1650276184082,77.37286376953125,49.658164978027344,1,2.1972245773362196,-5.2208333015441895,145.07916259765625,7
S879,391.0000305175781,-71.51664345000609,659.8143310546875,94.48317215074016,30.599971771240234,0.0,25.0,0.0,0.0,1.0,0.0,13.0,61.0,1745.0,251.0,1173.0,-0.9514946937561035,0.30763500928878784,183.5,7.580935478210449,-1.5625,0.0,0.0,0.9941333532333374,0.4180406630039215,1923.2354736328125,2.0,161.55772399902344,41.12010192871094,163.02142333984375,55.56747055053711,11,1.252762968495368,64.74583435058594,177.8541717529297,5
G3595,767.0,69.5,601.6983642578125,202.516737817999,27.898324966430664,0.0,0.0,17.0,0.0,23.0,0.0,61.0,0.0,973.0,4386.0,1641.0,0.7331810593605042,-0.5478681325912476,7.0,0.4159969389438629,0.125,0.0,0.0,72.08746337890625,0.0,7750.873046875,50.0,165.89059448242188,55.96513366699219,133.64300537109375,57.25284194946289,4,0.0,58.23749923706055,22.4375,4
IH_ME07,820.0001831054688,1.1174710327827788,1644.7562255859375,160.0836432942712,11.503350257873535,6.0,0.0,20.0,0.0,24.0,50.0,0.0,0.0,817.0,3271.0,2081.0,-0.6231494545936584,0.720758855342865,2426.0,24.84224510192871,31.8125,0.0,0.1717265099287033,32.6085319519043,0.0002499606052879244,3806.658935546875,0.0,97.817626953125,42.844764709472656,145.404052734375,52.49809265136719,4,1.9459101490553132,43.0625,42.6875,5
G4547,716.0,56.5,771.3949584960938,211.5,29.801645278930664,44.0,7.0,8.0,0.0,0.0,36.0,5.0,0.0,350.0,2493.0,3559.0,-0.7753838300704956,0.2950182855129242,66.0,0.4383018910884857,-1.0,0.0,0.0,25.940444946289062,0.0,5152.7509765625,50.0,200.0,46.78265380859375,71.20642852783203,63.137657165527344,4,1.3860443479890243,59.07083511352539,24.695833206176758,6
39MR,726.0,57.48326217800104,709.1585693359375,213.48326217800107,33.10332107543945,17.0,0.0,5.0,0.0,16.0,0.0,62.0,0.0,1067.0,2739.0,2702.0,-0.688035786151886,0.7033910155296326,93.0,1.17910897731781,0.4375,0.0,0.0,120.71751403808594,0.0,5695.36328125,1.0,200.0,63.381568908691406,121.61105346679688,51.13361358642578,4,0.6931471805599453,58.24583435058594,26.9375,7
S833,728.0000610351562,11.229846998087408,2137.1240234375,149.19607454534827,31.800004959106445,15.0,3.0,16.0,0.0,30.0,29.0,6.0,0.0,1076.0,2071.0,3168.0,-0.4601591229438782,-0.78643798828125,1732.0,14.943933486938477,-3.5,0.0,0.0,91.56604766845703,0.0,4112.3779296875,1.0,111.2601547241211,45.7678108215332,121.32001495361328,56.13714599609375,5,2.577637776860582,47.579166412353516,13.037500381469727,3
D11,713.0,55.5,736.7752075195312,212.48351471254,30.00335121154785,18.0,0.0,5.0,0.0,21.0,0.0,56.0,0.0,663.0,1388.0,2000.0,0.5481997728347778,-0.6646000146865845,132.5,0.8160714507102966,1.1875,0.0,0.0,101.19573211669922,0.0,5375.58251953125,26.0,200.0,64.5143051147461,114.17652893066406,49.89958190917969,4,3.61070168872449,57.962501525878906,26.762500762939453,8
S1260,1675.0,249.64979599202326,1801.8441162109375,329.68275478003824,88.0016860961914,9.0,0.0,6.0,16.0,0.0,0.0,36.0,33.0,359.0,2917.0,5636.0,0.7766576409339905,-0.546208381652832,516.0,13.218425750732422,5.375,0.0,0.0,94.37973022460938,0.0,9388.9609375,1.0,168.7380828857422,36.804718017578125,32.16520309448242,56.65850830078125,2,0.6931471805599453,20.079166412353516,100.07083129882812,4
S787,1417.0,154.60041609999826,669.6098022460938,292.56719051457145,39.903358459472656,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,974.0,2653.0,2718.0,0.8253236413002014,-0.2968495488166809,396.0,4.796360015869141,2.6875,0.0,0.7327086925506592,51.40373229980469,0.0,272.79888916015625,1.0,200.0,21.819995880126953,29.761598587036133,73.7110366821289,4,0.6931471805599453,36.662498474121094,53.59583282470703,9
S022,967.0,49.48355055830971,731.0635375976562,250.46681976031059,66.89832305908203,0.0,0.0,58.0,0.0,7.0,0.0,36.0,0.0,240.0,1942.0,5640.0,-0.6515418291091919,0.7125468254089355,111.0,0.7991405129432678,-1.125,0.0,0.0,72.30738067626953,0.0,7207.2275390625,1.0,199.48780822753906,32.05577850341797,75.83236694335938,59.10530471801758,4,4.516207804798548,43.61249923706055,132.5124969482422,10
G3581,740.0,69.50025434790146,698.23291015625,190.5167375259989,29.899999618530273,3.0,0.0,7.0,0.0,8.0,0.0,81.0,0.0,856.0,1783.0,2002.0,0.9637995362281799,-0.1474735140800476,61.0,1.9215747117996216,-1.5625,0.0,0.0,109.86186981201172,0.0,7979.61181640625,1.0,182.5079345703125,59.12127685546875,133.93283081054688,51.529762268066406,4,5.181378939090787,57.62916564941406,22.287500381469727,1
G4197,715.0,61.48354269242597,790.9033203125,218.4832620820007,28.00167465209961,78.0,6.0,1.0,0.0,0.0,15.0,0.0,0.0,301.0,807.0,3775.0,-0.7071073055267334,-0.1414206475019455,17.0,0.18031488358974457,-0.125,0.0,21.318729400634766,2.6012444496154785,0.0,4862.7998046875,50.0,200.0,43.42451477050781,49.1023063659668,64.12598419189453,4,1.945624414659771,58.44583511352539,24.77083396911621,2
G4712,1175.0001220703125,26.933069985928917,1293.0115966796875,212.9661798135881,64.20166778564453,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,934.0,4450.0,3578.0,0.0834406316280365,0.07901540398597717,2021.0,16.3078556060791,22.1875,0.20096014440059662,0.0,164.36248779296875,0.0,6493.97998046875,0.0,200.0,59.63871383666992,137.5268096923828,56.77434158325195,5,0.6931471805599453,43.47083282470703,-121.86250305175781,4
HB27,735.0,60.5,703.5183715820312,212.48351445157155,34.10002517700195,0.0,0.0,11.0,0.0,0.0,0.0,89.0,0.0,613.0,440.0,2209.0,0.32647213339805603,-0.8031789064407349,48.5,0.6406816840171814,0.0625,0.0,0.0,147.17173767089844,0.0,4635.6650390625,50.0,200.0,64.8302993774414,158.2184295654297,51.873008728027344,4,3.850019922946731,58.27916717529297,27.320833206176758,3
