,AbsResidual,AMF_diversity,AMF_diversity_Predicted,Pixel_Long,Pixel_Lat
265,2.3016536235809326,5.999000072479248,3.6973464488983154,142.07916666666665,-37.8375
266,0.8974466323852539,0,0.8974466323852539,150.59583333333333,-35.17916666666667
267,1.5984618663787842,0,1.5984618663787842,150.02916666666667,-33.22083333333333
268,6.769371032714844,0,6.769371032714844,150.22916666666666,-33.0875
269,0.15885782770856594,0.9392662697289822,0.7804084420204163,117.90416666666667,29.120833333333334
270,0.4693693399429321,0.42497498989105226,0.8943443298339844,117.9125,29.120833333333334
271,0.3915070512078025,1.5450909354469993,1.1535838842391968,117.90416666666667,29.129166666666666
272,1.0559640402017636,2.1860174411951108,1.1300534009933472,117.9125,29.129166666666666
273,1.2930837869644165,0,1.2930837869644165,9.2375,48.3625
274,0.6287450194358826,0,0.6287450194358826,9.404166666666667,48.3625
275,0.7756991386413574,0,0.7756991386413574,9.320833333333333,48.37083333333333
276,0.41430628299713135,1,0.5856937170028687,9.370833333333334,48.37083333333333
277,0.744586169719696,0,0.744586169719696,9.4125,48.37083333333333
278,0.644542932510376,0,0.644542932510376,9.2375,48.37916666666666
279,0.5988035202026367,0,0.5988035202026367,9.354166666666666,48.37916666666666
280,0.6840673685073853,0,0.6840673685073853,9.379166666666666,48.37916666666666
281,0.0484585165977478,1,0.9515414834022522,9.454166666666666,48.37916666666666
282,0.7756050825119019,0,0.7756050825119019,9.354166666666666,48.3875
283,0.7617210149765015,0,0.7617210149765015,9.4875,48.3875
284,0.23883545398712158,0.5,0.7388354539871216,9.245833333333334,48.395833333333336
285,0.7590078711509705,0,0.7590078711509705,9.254166666666666,48.395833333333336
286,0.8468195199966431,0,0.8468195199966431,9.2625,48.395833333333336
287,0.03222990036010742,1,1.0322299003601074,9.445833333333333,48.395833333333336
288,1.8677687644958496,3,1.1322312355041504,9.470833333333333,48.40416666666667
289,0.5658195614814758,0,0.5658195614814758,9.354166666666666,48.4125
290,0.9239615201950073,0,0.9239615201950073,9.404166666666667,48.420833333333334
291,0.7874833941459656,0,0.7874833941459656,9.4125,48.420833333333334
292,0.9051321148872375,0,0.9051321148872375,9.479166666666666,48.44583333333333
293,0.714317798614502,0,0.714317798614502,9.3375,48.479166666666664
294,0.14053356647491455,1,1.1405335664749146,9.420833333333333,48.479166666666664
295,0.8120351433753967,0,0.8120351433753967,9.3125,48.4875
296,0.7600231766700745,0,0.7600231766700745,9.320833333333333,48.4875
297,0.6718575954437256,0,0.6718575954437256,9.304166666666667,48.49583333333333
298,0.6307989954948425,0,0.6307989954948425,9.345833333333333,48.49583333333333
299,0.7580376863479614,0,0.7580376863479614,10.4625,51.0875
300,0.20137131214141846,1,0.7986286878585815,10.404166666666667,51.104166666666664
301,0.3301889896392822,1,0.6698110103607178,10.4125,51.104166666666664
302,0.22977274656295776,1,0.7702272534370422,10.454166666666666,51.104166666666664
303,0.6663531064987183,0,0.6663531064987183,10.379166666666666,51.12916666666666
304,0.664641261100769,0,0.664641261100769,10.3625,51.17916666666667
305,0.10426461696624756,1,0.8957353830337524,10.379166666666666,51.17916666666667
306,2.0937241315841675,3,0.9062758684158325,10.320833333333333,51.1875
307,0.10878533124923706,1,0.8912146687507629,10.320833333333333,51.19583333333333
308,0.6733211278915405,0,0.6733211278915405,10.3875,51.204166666666666
309,0.5666845440864563,0,0.5666845440864563,10.370833333333334,51.2125
310,1.0361218452453613,0,1.0361218452453613,10.3125,51.24583333333333
311,0.16285914182662964,1,0.8371408581733704,10.2375,51.262499999999996
312,3.173878252506256,4,0.8261217474937439,10.229166666666666,51.27916666666667
313,0.6114067435264587,0,0.6114067435264587,10.3625,51.3375
314,0.1700783371925354,1,0.8299216628074646,10.520833333333334,51.354166666666664
315,0.8000953793525696,0,0.8000953793525696,10.254166666666666,51.3625
316,1.0757895708084106,0,1.0757895708084106,10.529166666666667,51.37083333333333
317,0.9049168229103088,0,0.9049168229103088,13.920833333333333,52.8625
318,0.8770160675048828,0,0.8770160675048828,13.845833333333333,52.90416666666667
319,0.7144297361373901,0,0.7144297361373901,13.929166666666667,52.90416666666667
320,0.8115377426147461,0,0.8115377426147461,13.854166666666666,52.9125
321,1.0523797273635864,0,1.0523797273635864,13.9125,52.9125
322,0.9801405668258667,0,0.9801405668258667,13.645833333333334,52.920833333333334
323,2.650390148162842,0,2.650390148162842,13.845833333333333,52.920833333333334
324,0.6959061622619629,0,0.6959061622619629,13.779166666666667,52.9375
325,1.4560927152633667,0,1.4560927152633667,13.754166666666666,52.954166666666666
326,2.0666308403015137,0,2.0666308403015137,13.779166666666667,52.954166666666666
327,0.817417323589325,0,0.817417323589325,13.8125,53.045833333333334
328,1.002537727355957,0,1.002537727355957,13.845833333333333,53.05416666666667
329,1.7674137353897095,0,1.7674137353897095,13.8875,53.05416666666667
330,0.9051095247268677,0,0.9051095247268677,13.695833333333333,53.104166666666664
331,0.7563963532447815,0,0.7563963532447815,13.929166666666667,53.19583333333333
332,0.8808479905128479,0,0.8808479905128479,-79.0875,35.9875
333,0.6350041031837463,0,0.6350041031837463,-72.9625,41.829166666666666
